country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
905	Northern America	377970.2905	386435.7344	394372.4273	400872.6504	406072.87	410805.629	414682.1582	418979.5342	423028.5131	427015.5931	430066.1347	432413.4217	434097.4194	435520.7171	436414.2305	437543.696
909	Oceania	45096.1209	47381.3923	49534.0391	51500.9324	53342.4419	55064.5948	56642.5726	58026.1618	59311.626	60431.9675	61404.1139	62293.8013	63102.083	63752.4318	64344.5709	64848.0509
901	More developed regions	1278659.3077	1280002.232	1278550.5529	1274177.4572	1267608.3915	1259003.9669	1249013.0984	1237494.9376	1225683.7226	1214579.9294	1204320.4654	1195197.7905	1187402.1024	1180674.275	1174742.7855	1168847.603
902	Less developed regions	6878040.873	7207126.4242	7511068.6164	7783320.7226	8026498.4177	8239278.6473	8413661.3054	8556534.8287	8664122.7182	8740381.3238	8786914.1912	8812417.4982	8813320.5167	8789525.68	8743254.0481	8677372.2257
941	Least developed countries	1177732.9568	1302572.7373	1430418.8745	1559618.7915	1688905.8295	1815690.2517	1939407.6337	2056667.6858	2166736.6434	2270238.9226	2363866.5434	2444823.6412	2515466.6835	2576199.5179	2622322.6504	2657972.4045
934	Less developed regions, excluding least developed countries	5698562.0304	5899772.4894	6072221.674	6211360.5375	6317099.9137	6394766.3775	6436398.5651	6450783.2649	6437646.5941	6403510.1369	6344380.4724	6271356.7818	6179994.9788	6083294.3554	5976035.6901	5856258.5907
948	Less developed regions, excluding China	5391213.847	5717656.1064	6027158.6459	6317558.3657	6586533.6687	6829962.0003	7044187.2542	7226730.9392	7375305.262	7496340.5819	7583425.6283	7646791.6049	7685601.9787	7696530.039	7684825.2359	7644626.2861
1636	Land-locked Developing Countries (LLDC)	592579.2502	652831.7043	713481.9812	774583.6124	834846.0182	893107.0354	948054.6805	998260.7221	1045568.2442	1087405.995	1122795.0919	1152822.6457	1176763.855	1194636.529	1207492.904	1213123.2051
1637	Small Island Developing States (SIDS)	75107.9184	77819.6337	80094.1462	81962.8935	83397.0936	84401.6222	84984.436	85230.562	85049.8851	84597.2982	83822.7715	82831.7399	81510.7045	79925.1881	78176.9179	76173.3739
1503	High-income countries	1279858.9244	1292557.9802	1301413.3704	1305754.3266	1305782.7571	1302758.8882	1296786.4404	1288628.2417	1279713.9652	1270624.9808	1261998.7477	1253591.562	1245236.0648	1237778.0094	1231278.3759	1224760.1373
1517	Middle-income countries	5992995.4421	6201440.9368	6383806.4212	6533289.0023	6652638.1943	6741601.0319	6798546.5905	6824995.6692	6825138.4969	6799778.5512	6754915.2267	6689471.5453	6610310.3348	6525750.5298	6427532.1064	6323449.5685
1502	Upper-middle-income countries	2709551.1032	2742892.3738	2760968.0441	2764416.1823	2753824.0757	2728666.7437	2691231.1537	2644832.268	2591115.0219	2533635.7467	2472315.0417	2409429.1728	2346539.4491	2283518.996	2222708.058	2160344.8106
1501	Lower-middle-income countries	3279923.7002	3450285.104	3607902.2337	3749446.5614	3875173.1394	3979235.3737	4065277.9095	4129240.1821	4174739.7993	4199867.3121	4204688.2203	4198602.6699	4177071.0014	4146283.5815	4103355.8171	4052853.2402
1500	Low-income countries	878931.1179	984947.6053	1092741.4037	1202426.2602	1312800.6267	1422234.1992	1528395.0848	1630110.9353	1725776.6432	1813186.6297	1893356.3754	1963311.6678	2024327.081	2074823.0301	2114628.6491	2143033.0157
1518	No income group available	3102.26	3256.4738	3401.8117	3531.0568	3641.6431	3733.9674	3810.7494	3874.1398	3928.899	3979.4408	4022.3207	4060.3345	4084.1812	4098.213	4096.8114	4082.6964
910	Eastern Africa	502258.4922	562330.2741	624408.6568	687668.0276	750820.5021	812733.9702	872262.9674	929159.5875	982058.0323	1029998.3473	1073655.8091	1111627.7536	1144435.567	1169648.9232	1189474.9705	1203156.6997
108	Burundi	13630.4743	15416.246	17245.2813	19104.3724	20942.9471	22770.505	24522.3928	26110.4309	27586.6932	28881.2153	29951.7212	30834.9192	31602.087	32207.8043	32591.2966	32713.7656
174	Comoros	954.6277	1038.6753	1120.7672	1200.7686	1276.7118	1344.0926	1404.3554	1455.7203	1492.9586	1519.438	1536.3056	1542.6454	1535.5862	1519.2936	1498.9668	1467.9439
262	Djibouti	1045.5487	1093.8638	1132.9138	1162.817	1185.8537	1201.5465	1206.944	1202.1165	1188.9359	1167.3108	1141.8034	1113.5207	1083.2485	1049.5412	1014.2687	976.6922
232	Eritrea	3823.7948	4139.9221	4484.284	4834.3274	5173.4794	5483.7638	5752.0991	5972.7584	6155.9091	6315.1769	6426.1845	6483.0814	6491.9465	6454.7889	6381.4207	6279.8683
231	Ethiopia	128196.5815	141011.4938	153053.8647	164404.9084	175108.2653	184968.7527	193242.2395	200159.1029	205608.5529	209489.9379	211931.1312	212629.2874	211845.8629	209679.3875	206607.976	202817.6021
404	Kenya	59278.8635	64724.7832	70032.9405	74907.6454	79331.4866	83167.9569	86322.1268	88867.2476	90574.9173	91757.5117	92424.8072	92536.4851	91968.541	90630.2162	88982.3659	87101.2729
450	Madagascar	31157.9719	34732.9803	38336.3059	41912.3249	45417.0085	48842.3563	52082.9282	55073.3476	57785.2609	60117.7715	62103.9431	63792.5522	64928.9788	66005.3204	66466.4576	66350.8502
454	Malawi	21591.4964	24168.2027	26752.0795	29293.672	31768.9422	34072.5097	36212.2899	38059.0326	39726.8292	41088.8279	42242.4087	43103.1807	43720.8293	43992.036	44027.3227	43850.3114
480	Mauritius	1267.1534	1251.3663	1225.21	1189.1056	1145.7221	1098.8434	1048.2195	996.5544	944.4371	889.4604	835.8514	782.1003	728.0403	674.4776	625.7081	580.7633
175	Mayotte	303.6695	335.7464	368.4667	400.5823	431.2907	459.0593	484.2015	506.3812	525.6985	542.0544	555.2082	566.0304	572.6989	575.2187	574.8502	571.3777
508	Mozambique	35596.915	40105.0179	44618.7104	49022.3003	53323.6498	57292.0302	61041.8655	64485.2081	67527.3222	69940.155	71950.2633	73531.8836	74744.473	75165.0945	75205.0948	74861.0245
638	Reunion	920.1161	939.7488	953.3151	960.1954	958.6643	950.2888	935.1063	914.6019	891.5452	867.8724	843.9987	817.6217	788.5756	757.1189	723.2328	687.1003
646	Rwanda	14417.4216	15872.845	17305.2224	18724.3816	20086.6237	21344.6875	22465.8199	23388.5473	24186.194	24804.2164	25266.1551	25468.5918	25558.2192	25487.7565	25284.8915	24926.3213
690	Seychelles	100.1468	101.1242	101.5222	101.2742	100.312	98.6065	96.1646	93.2945	90.3441	87.4164	84.3895	81.3126	78.25	74.9798	71.5138	67.8294
706	Somalia	18219.4794	20768.1524	23434.6125	26170.5319	28907.2838	31704.6035	34387.6777	36995.1431	39481.0056	41571.6569	43510.838	45182.9015	46413.5923	47311.8425	47977.338	48108.7841
728	South Sudan	12325.9632	13510.911	14722.3495	15883.7885	16998.1859	18029.5783	18971.5459	19750.6162	20434.6383	20952.5306	21289.1474	21470.2665	21477.2862	21376.425	21104.9678	20775.571
800	Uganda	51670.9783	57697.9157	63511.3131	68965.9719	74196.9311	78960.5217	82965.5699	86424.9925	89244.3488	91105.9114	92295.8852	92897.7969	92528.7419	91903.4376	90451.8245	88665.9547
834	United Republic of Tanzania	68249.4596	77374.6951	87032.7996	97021.24	107057.133	116967.3306	126550.1229	135725.3197	144461.7505	152659.462	160004.6245	166296.4951	171700.8598	176144.1409	179316.736	181886.6159
894	Zambia	20972.1569	23754.0715	26636.3246	29569.528	32513.3643	35399.9476	38166.9644	40793.0602	43224.9404	45516.1373	47501.6304	49107.1223	50679.687	51778.1653	52478.909	53027.4903
716	Zimbabwe	15926.7556	17188.3842	18531.7776	19839.4229	21051.5372	22081.6135	22903.6592	23545.6155	23993.485	24306.5957	24481.5203	24430.5856	24259.0575	23857.1004	23374.5475	22839.9175
911	Middle Africa	206266.2822	234435.0526	263578.7945	293146.8621	323128.8555	352632.6271	382000.8614	410295.8883	437316.9563	462400.3319	485475.278	506892.8209	523728.9085	539354.7076	552145.9939	561194.2467
24	Angola	38129.9486	43924.0623	50140.2664	56676.7925	63410.55	70196.2221	76885.2997	83550.9824	89962.1368	96092.5001	101675.4997	106826.367	111274.1844	115418.829	118727.9134	121656.629
120	Cameroon	29714.5178	32991.1639	36312.0806	39701.3579	42988.6917	46184.3864	49204.3981	51964.3886	54381.042	56427.1831	58227.0719	59647.3574	60625.2976	61284.15	61483.2141	61666.9022
140	Central African Republic	5278.9413	5780.8901	6260.5361	6690.3213	7068.0915	7401.127	7687.2268	7904.8415	8040.9811	8133.1471	8135.0915	8076.5597	7958.0451	7802.1128	7565.1002	7315.493
148	Chad	18780.9742	21209.3436	23677.5453	26097.143	28485.5663	30761.6605	32904.4183	34864.1146	36621.7326	38037.583	39201.5391	40084.8954	40510.1919	40815.0975	40883.6096	40660.0059
178	Congo	6173.0934	6867.7266	7601.6004	8353.9296	9110.4791	9847.0666	10562.9479	11248.8131	11916.1058	12532.8728	13096.1401	13589.7477	14045.6703	14421.3312	14673.4829	14846.2442
180	Democratic Republic of the Congo	103030.1676	116636.1983	130063.96	143103.2928	155376.7182	166872.1948	177568.651	187040.0284	194490.9562	201437.9461	206644.6902	210249.5714	211313.39	211675.1761	209165.4915	206352.2858
226	Equatorial Guinea	1619.7044	1826.3811	2018.2674	2203.0893	2380.849	2538.6788	2680.661	2800.4652	2897.3816	2971.8813	3017.2793	3049.6467	3060.3297	3063.1943	3044.5105	3023.4993
266	Gabon	2461.1951	2684.6739	2899.231	3110.7414	3316.7312	3511.3175	3684.651	3832.5246	3949.0679	4043.0718	4122.1861	4181.4843	4219.5184	4235.9761	4225.4477	4192.6284
678	Sao Tome and Principe	239.1424	262.3713	286.8319	311.596	336.5105	360.9096	384.1125	406.1931	425.5615	442.9534	457.8959	471.3644	482.4735	489.5595	493.283	493.9964
913	Southern Africa	70946.1082	73968.9601	76512.6372	78718.2188	80403.1609	81580.6505	82163.728	82249.7472	81837.0248	81095.2473	79977.8437	78810.0293	77312.599	75627.6777	73852.3502	71874.9639
72	Botswana	2541.892	2718.6984	2881.9479	3032.2434	3161.1689	3268.2275	3346.847	3396.4703	3425.5946	3434.5806	3425.7542	3401.4094	3363.2795	3310.0777	3246.6584	3176.04
748	Eswatini	1210.3635	1268.1197	1351.3753	1431.7576	1505.3306	1566.7161	1613.1502	1647.4135	1672.6307	1683.4443	1681.6528	1674.0246	1650.3835	1623.7586	1591.5405	1552.4938
426	Lesotho	2202.0498	2269.8451	2328.8019	2376.468	2413.7832	2433.3976	2432.3731	2413.4746	2376.3853	2324.6802	2259.9797	2182.0806	2095.7561	2000.6352	1892.5258	1781.3747
516	Namibia	2742.4577	2941.4591	3139.0659	3329.795	3510.4996	3671.5636	3811.5687	3911.8222	3988.7746	4041.6892	4068.712	4074.9408	4061.2433	4030.9676	3973.3201	3892.6862
710	South Africa	62197.7774	64651.1805	66599.9257	68206.0559	69342.3362	70042.7612	70291.493	70024.5772	69365.9754	68303.9423	67128.6821	65768.0861	64217.886	62561.2276	60729.484	58837.7272
914	Western Africa	454247.3779	510025.403	567740.8944	626715.6842	685585.0271	743453.2579	800269.5614	854820.4829	907289.9372	957094.7269	1001302.3468	1039420.5582	1071600.0912	1099265.0272	1118753.2869	1132913.2702
204	Benin	13682.496	15334.1629	17023.1362	18754.7224	20495.9816	22187.9831	23778.0851	25234.8883	26618.0614	27856.2696	28891.5985	29790.0075	30487.9006	31016.5893	31353.7113	31416.1178
854	Burkina Faso	23748.5754	26756.4382	29833.9855	32921.4097	35959.617	38886.8703	41626.4189	44180.7716	46459.3037	48420.199	50040.7764	51393.4448	52233.4603	52736.0841	53135.4518	52945.9725
132	Cabo Verde	578.8743	598.2653	613.5038	624.6059	630.5676	631.387	626.4404	615.5097	599.6438	580.7758	557.4458	532.3774	506.9304	481.6686	455.8536	428.4355
384	Cote d'Ivoire	29573.6062	32940.806	36391.9259	39906.9271	43409.6263	46886.293	50221.3471	53217.9269	55991.8702	58568.2416	60668.7027	62520.8264	63842.1475	64913.09	65509.7552	65595.9079
270	Gambia	2753.2547	3096.6242	3434.027	3752.2444	4054.493	4337.0514	4584.5474	4814.9658	5008.3815	5167.6189	5277.2071	5339.5567	5367.1228	5375.4182	5339.1589	5264.7606
288	Ghana	34035.34	36968.5268	39854.3694	42638.3304	45341.6414	47747.8795	49896.8533	51774.6644	53398.8794	54582.389	55463.9491	55951.9751	56090.5264	55809.191	55483.7447	54830.9798
324	Guinea	14841.4584	16617.1073	18389.401	20116.608	21818.7103	23440.6311	24959.7825	26348.4292	27540.1448	28487.6264	29186.4616	29751.2034	30064.9865	30201.3451	30198.8294	29981.0446
624	Guinea-Bissau	2185.0822	2402.2742	2617.1452	2829.1373	3034.9828	3226.3242	3397.3848	3548.4157	3674.6779	3779.039	3855.437	3902.5517	3921.4034	3907.3266	3874.7892	3834.0426
430	Liberia	5630.3919	6216.8275	6805.1592	7384.3447	7936.517	8447.4286	8910.5394	9317.3328	9691.8375	9980.9404	10214.8314	10375.4359	10446.3386	10453.6646	10426.8095	10311.6513
466	Mali	23186.7007	26260.4161	29338.8499	32329.232	35104.5496	37719.8791	40084.4711	42196.4427	44039.4189	45538.8743	46704.8818	47299.135	47681.4112	47688.4621	47213.549	46277.1258
478	Mauritania	5240.213	5845.0385	6458.5468	7076.502	7694.298	8294.6549	8875.0323	9422.1765	9904.8406	10350.2778	10751.6459	11097.3219	11379.3295	11578.7776	11722.8065	11783.5507
562	Niger	28889.9102	34127.9065	39810.605	45785.1378	51846.2328	57775.0318	63531.2256	69306.88	74591.5671	79598.5001	84022.2827	87732.5047	90776.7513	93319.3043	94870.0695	95694.566
566	Nigeria	231216.4042	257237.3803	283051.6797	308249.8379	331746.2751	353482.3828	372933.5718	390231.5944	405509.7213	418270.8193	427203.9768	432290.689	435519.7698	433960.1597	429876.4215	423113.7753
686	Senegal	18873.9073	21087.545	23382.5362	25765.7451	28139.9595	30527.0157	32781.278	34916.1591	36886.2319	38689.2875	40370.3861	41771.0681	43013.1326	43858.6083	44490.401	44908.8947
694	Sierra Leone	8696.6005	9380.6221	10010.3866	10595.9354	11126.5314	11564.467	11916.8843	12164.9877	12320.3431	12365.9578	12314.4687	12174.9459	11954.3411	11678.5516	11353.019	10973.9385
768	Togo	9205.9245	10178.6199	11178.7246	12175.2541	13146.1099	14055.357	14902.6161	15690.0865	16397.8012	16995.5118	17508.5885	17936.828	18201.1674	18344.6206	18364.2524	18381.7914
912	Northern Africa	266029.6785	284707.495	302982.6746	320988.3687	338514.5105	354627.153	368733.1184	380495.0539	390708.6865	398587.2184	405295.8322	409912.2793	413395.2977	415078.8878	415033.525	413293.612
12	Algeria	46923.2793	49455.0103	51608.2189	53652.4867	55687.0919	57589.3766	59042.7667	59982.9819	60405.4288	60450.8859	60337.7691	60073.6033	59728.6237	59225.7858	58523.344	57530.8952
818	Egypt	110646.6809	118416.2187	126345.4278	134412.3418	141912.1669	148581.6419	154383.4273	158902.2571	162854.5497	165632.4628	168036.3693	169559.8175	170167.2643	170019.3533	169402.279	167978.4851
434	Libya	7202.3218	7467.8237	7666.9528	7819.4518	7912.9365	7939.2068	7895.3449	7773.4612	7594.1768	7395.3073	7176.3236	6957.5858	6722.2441	6480.5755	6213.4055	5929.1571
504	Morocco	38667.0561	40146.8855	41325.7904	42245.8609	42904.9318	43270.4374	43364.3182	43136.4921	42631.3404	41849.7277	40889.3071	39719.4247	38432.5664	37060.2323	35591.8969	34028.0023
729	Sudan	48858.5098	54033.6482	59260.0768	64420.3413	69490.5308	74342.7669	78884.6817	82986.2284	86780.0964	90053.3029	92661.3116	94836.9431	96316.4614	97408.4279	97702.7617	97705.735
788	Tunisia	12242.4709	12535.6473	12730.0082	12852.8884	12924.7127	12937.1026	12869.5368	12706.9906	12465.56	12173.2769	11859.2657	11517.7811	11188.8384	10822.303	10435.1253	10030.8365
732	Western Sahara	662.1844	723.5529	780.1993	832.1045	879.4903	922.2801	958.213	987.7449	1011.4174	1031.6109	1047.3255	1060.5563	1070.9593	1079.4261	1086.5209	1091.5611
922	Western Asia	299529.6299	316824.2641	332086.9508	345924.5104	357981.3891	368086.0527	375732.3168	381031.3629	383720.9846	384631.0872	383814.0714	381536.5912	378142.1868	373278.0779	367292.9477	360128.9455
51	Armenia	2960.5248	2926.0313	2882.5406	2831.6133	2772.3207	2702.0366	2619.3709	2523.5031	2418.9604	2309.9118	2198.0777	2086.5456	1984.7893	1887.5673	1790.5444	1689.2759
31	Azerbaijan	10415.7575	10570.6783	10641.7616	10638.924	10533.1774	10326.9146	10054.0525	9730.8931	9370.706	8983.9542	8575.119	8134.0524	7714.6908	7317.7055	6937.2746	6558.3191
48	Bahrain	1852.4244	1983.6802	2068.185	2124.2334	2163.7782	2186.4292	2194.1138	2191.7096	2175.5379	2147.1683	2108.2503	2059.4262	1996.912	1924.5134	1847.7763	1766.8618
196	Cyprus	1235.9253	1254.6996	1265.8563	1271.8126	1273.0709	1268.4655	1257.7549	1241.7286	1219.1862	1194.0874	1166.5747	1137.7105	1108.0561	1078.9566	1054.4965	1031.5381
268	Georgia	3909.5437	3810.629	3702.5403	3591.0637	3476.317	3357.0023	3229.6197	3097.0629	2960.4734	2826.3902	2696.8741	2565.3445	2437.1149	2310.5492	2178.2682	2039.8142
368	Iraq	44668.1334	48975.8517	53204.0805	57309.4809	61149.2878	64630.9804	67688.0376	70175.0317	72274.172	73827.0408	74971.8611	75669.1617	75833.2225	75611.6118	74964.67	74023.2567
376	Israel	9242.3018	9805.3993	10356.8571	10900.4267	11426.7411	11922.6085	12367.6767	12757.4599	13090.1339	13368.0361	13621.7281	13856.1518	14012.2103	14143.3496	14214.4531	14216.462
400	Jordan	10234.2639	10427.8755	10848.4306	11351.711	11745.0052	12018.4082	12166.6494	12223.6054	12187.8331	12089.523	11918.1181	11650.413	11325.1818	10943.1011	10517.3685	10057.9135
414	Kuwait	4490.8134	4682.7164	4845.1913	4976.5251	5063.2734	5084.8914	5059.4964	5015.9164	4987.2269	5001.4317	5038.2837	5088.1355	5116.5985	5124.3268	5108.3249	5090.4977
422	Lebanon	6344.2851	6080.6589	6065.1576	6125.886	6145.869	6124.7196	6067.5145	5971.9667	5827.6145	5650.2019	5451.4205	5239.4046	5005.3886	4762.5529	4522.0368	4287.0385
512	Oman	5531.7753	5852.4069	6064.1541	6252.1081	6424.1326	6589.7479	6713.2932	6779.0127	6789.3387	6738.5806	6630.5115	6494.8092	6344.9787	6170.1106	5989.4758	5804.9471
634	Qatar	3105.9247	3290.7139	3436.2841	3537.6467	3619.4689	3683.5692	3726.3473	3747.8668	3746.8874	3729.23	3696.8829	3652.1338	3601.2764	3547.5108	3491.3479	3443.0775
682	Saudi Arabia	36940.0727	38646.514	39993.4101	40894.5094	41506.5684	41765.0985	41613.7096	41070.1911	40240.4994	39174.6571	38041.9139	36919.1369	35723.4925	34526.7837	33242.5986	31998.8898
275	State of Palestine	5648.4311	6176.5805	6681.439	7164.9667	7610.2058	8009.8323	8339.8761	8619.4693	8821.838	8972.5257	9058.2888	9072.7241	9026.6456	8909.768	8735.6472	8532.4235
760	Syrian Arab Republic	22855.0868	26198.499	27773.9827	28964.6636	30035.1393	30972.8073	31593.8759	31882.5702	31799.1478	31442.6725	30898.5382	30275.7283	29619.6889	28831.5176	27960.1274	26964.461
792	Turkey	86002.539	87615.8125	89369.9875	90590.5769	91256.6742	91285.0664	90702.4758	89400.9468	87492.8141	85118.4266	82304.7095	79317.9564	76055.9022	72701.7339	69090.1746	65504.7556
784	United Arab Emirates	10252.2856	10505.2572	10437.2615	10254.825	10022.8265	9743.6083	9633.9608	9638.9203	9683.3347	9734.9916	9810.0488	9896.9974	10010.4172	10138.9486	10256.2218	10365.6782
887	Yemen	32772.901	35596.7342	38242.5317	40686.0589	42779.7047	44451.9746	45661.254	46345.0905	46535.3507	46224.6556	45577.4805	44531.1993	43240.3054	41717.5397	40008.4128	38325.6527
5500	Central Asia	78885.4232	82696.6389	86286.2026	89771.6306	92934.852	95379.4328	97135.5627	98274.6891	98994.1442	99294.0761	99290.0398	98818.4068	97958.3989	96985.3203	95640.7785	93973.6163
398	Kazakhstan	19666.6861	20358.6692	21000.6228	21643.6393	22233.0447	22704.5173	23014.6727	23206.6887	23327.5312	23400.2906	23399.7407	23385.2992	23333.9233	23174.9346	22935.8485	22562.9584
417	Kyrgyzstan	6942.0676	7303.2945	7638.1892	7957.5416	8251.4966	8499.0839	8685.7785	8794.7861	8855.6662	8880.1062	8872.6187	8834.5253	8762.0381	8632.3291	8478.9295	8271.9381
762	Tajikistan	10450.9871	11306.9029	12212.0422	13174.7571	14095.8819	14872.326	15545.7838	16180.4809	16748.737	17186.3521	17463.9304	17677.933	17771.2303	17797.8656	17681.4847	17485.3706
795	Turkmenistan	6377.7626	6657.3405	6899.3522	7107.3695	7286.9016	7413.2503	7465.0086	7449.9682	7391.352	7292.5342	7185.7039	7046.3197	6887.2447	6693.5805	6489.4092	6262.3273
860	Uzbekistan	35287.9144	36718.538	37911.937	38910.8544	39648.7879	40042.7013	40048.9045	39725.0321	39138.0661	38353.2566	37364.3152	36303.6662	35139.0506	33848.1262	32499.199	31129.0314
5501	Southern Asia	2030981.9948	2108104.7203	2170374.5374	2216960.3685	2250027.9418	2264908.6914	2263860.4476	2246486.6666	2213543.7377	2169693.2991	2115654.5302	2049308.0349	1978836.3461	1904555.4789	1829708.0371	1752870.8836
4	Afghanistan	43004.2693	46646.7469	49937.833	52843.8939	55449.0832	57636.6681	59249.3323	60304.8015	60751.7547	60691.1088	59992.3037	58800.0229	57139.8406	54988.2549	52644.2989	50218.2962
50	Bangladesh	170769.7811	175523.4555	178625.9235	180135.9625	179892.6427	177892.1616	174393.5478	169382.7001	163627.2369	156513.5473	148383.3975	139566.7189	130500.0262	120936.1348	111368.0528	101677.6414
64	Bhutan	802.9529	826.5731	841.3352	848.6368	849.2963	843.578	832.4193	812.6419	785.9521	752.6204	713.2188	669.9245	626.7549	582.2853	538.5272	495.695
356	India	1431707.5625	1474360.8736	1504983.2663	1524063.0337	1531358.4946	1525640.5623	1508664.3821	1481161.7158	1444212.1927	1400940.5359	1350016.3537	1292637.6718	1234751.1016	1174671.9486	1113918.4292	1056050.9744
364	Iran (Islamic Republic of)	88308.3877	91667.5246	94241.1701	96297.8521	98007.286	99192.5269	99720.8349	99224.6465	97998.4386	96140.5443	94100.5708	92083.6076	90372.172	88609.0682	86834.6456	84622.2004
462	Maldives	518.2027	510.743	524.1522	535.3296	543.8567	547.5975	544.9286	536.134	521.1418	501.3876	478.3454	451.9814	424.5157	398.0333	375.2409	354.9486
524	Nepal	31383.8811	32585.2263	33027.1613	33106.4315	32913.839	32370.2738	31564.7904	30475.5954	29103.7926	27438.5433	25633.2641	23612.2082	21463.1675	19216.3898	16996.1944	14888.1367
586	Pakistan	239495.3132	256748.9893	272537.1981	286768.7512	299828.6979	310283.2143	318001.113	322825.0514	325030.0085	324810.4709	321804.2096	317097.4945	310792.536	302948.6324	293288.7779	282614.5564
144	Sri Lanka	21606.8968	21649.9127	21551.0487	21310.4401	20944.556	20414.4181	19734.3527	18971.4122	18113.6541	17195.489	16188.776	15182.7638	14131.2679	13014.1693	11891.8371	10697.8878
906	Eastern Asia	1688215.3134	1682465.2845	1667007.6918	1640788.8483	1604756.2225	1559878.1901	1508444.6689	1454463.9548	1399674.8159	1346417.2254	1293931.3229	1242644.4328	1193553.6124	1146969.1381	1104889.1194	1062445.8068
156	China	1450932.3395	1448035.0493	1436322.3999	1415252.6496	1384815.638	1346582.892	1301261.0593	1254688.7429	1208101.4627	1161444.9153	1115805.1477	1069980.6638	1026366.6129	984788.6231	946150.6984	908424.6092
344	China, Hong Kong SAR	7716.7964	7940.4928	7999.7994	7976.47	7897.7595	7781.256	7660.6315	7544.0371	7425.5725	7303.6353	7163.9097	7021.4281	6903.8287	6829.2981	6795.3088	6795.1236
446	China, Macao SAR	690.5039	724.763	752.1259	774.762	793.9484	809.8963	822.5345	831.4474	838.5446	843.807	848.5199	853.1655	856.8647	864.707	875.962	891.1091
158	China, Taiwan Province of China	23847.5475	23746.0512	23480.4457	23002.4796	22316.6638	21495.2413	20602.3531	19684.4736	18753.0175	17813.3873	16878.4715	15980.5817	15142.872	14442.9983	13821.1555	13295.6753
408	Dem. People's Republic of Korea	26067.8614	26190.2314	26095.3641	25801.8767	25399.1419	24896.7767	24312.5534	23608.6813	22856.9762	22081.2733	21287.4134	20510.626	19708.3391	18918.7233	18092.6744	17285.9182
392	Japan	123325.2112	119395.4231	115133.205	110594.3799	106170.1988	101768.7934	97384.5021	92882.2906	88166.0291	83603.3379	79320.7451	75614.7102	72215.2998	69226.3047	66360.1706	63591.8523
496	Mongolia	3491.3924	3663.9739	3813.9318	3952.2701	4082.1617	4201.5924	4294.0163	4356.7105	4394.5606	4421.6092	4441.6943	4456.9655	4469.8185	4465.0253	4445.5505	4404.3686
