country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
262	Djibouti	1039.436	1080.952	1112.679	1134.737	1147.078	1152.319	1147.183	1129.669	1106.968	1075.189	1039.349	1000.913	960.429	916.611	878.469	832.077
232	Eritrea	3802.764	4085.929	4388.696	4683.73	4959.292	5183.27	5365.592	5505.451	5602.086	5638.936	5649.33	5592.532	5504.2	5370.259	5222.992	5040.658
231	Ethiopia	127374.768	138944.218	149303.685	158641.275	167141.674	174716.276	180147.749	184307.082	186858.953	187559.883	187318.519	185310.159	181920.357	177207.988	171769.041	165968.905
404	Kenya	58875.926	63699.869	68252.158	72353.532	75806.781	78705.596	80544.861	81813.5	82444.104	82242.196	81608.078	80674.596	78759.134	76240.784	73442.509	70533.057
450	Madagascar	30952.018	34272.729	37502.468	40563.347	43547.185	46298.27	48817.77	50734.481	52414.867	53644.657	54606.52	55105.593	55122.067	54843.95	54263.723	53226.234
454	Malawi	21455.236	23813.545	26093.924	28224.386	30198.778	31968.819	33488.273	34734.926	35684.044	36451.373	36788.963	36853.476	36856.749	36334.704	35715.271	35066.577
480	Mauritius	1262.105	1240.416	1207.589	1165.189	1114.859	1060.024	1002.329	943.71	883.812	822.848	761.378	698.458	636.754	577.23	522.686	472.619
175	Mayotte	301.953	331.57	361.654	390.48	417.701	441.038	461.777	478.49	493.088	504.147	511.641	516.042	516.14	512.717	504.991	495.669
508	Mozambique	35378.446	39496.865	43388.724	46931.069	50207.291	53105.098	55694.386	58016.295	59894.406	61114.131	61752.148	61894.396	61667.265	60988.858	59740.137	58180.148
638	Reunion	916.426	932.157	941.343	941.913	934.192	918.671	895.965	866.988	835.715	802.944	769.151	734.623	696.495	656.573	613.63	569.383
646	Rwanda	14335.533	15685.47	17000.008	18229.033	19397.712	20429.655	21288.358	21919.844	22343.598	22615.08	22735.933	22695.09	22519.561	22141.342	21681.433	21103.674
690	Seychelles	99.71	100.216	99.968	99.07	97.346	94.809	91.497	87.665	83.665	79.683	75.746	71.898	67.948	63.77	59.383	54.917
706	Somalia	18134.353	20519.036	22932.566	25298.006	27576.376	29712.378	31732.771	33512.538	35018.489	36260.385	37205.219	37855.965	38074.096	38009.196	37662.011	36955.4
728	South Sudan	12256.059	13328.878	14397.037	15343.323	16230.06	17003.172	17637.408	18065.037	18393.805	18485.45	18522.718	18295.888	17991.308	17542.196	16956.054	16291.596
800	Uganda	51313.597	56623.249	61521.442	66016.527	70086.31	73593.808	76452.386	78609.054	79959.067	80289.69	79910.885	79181.618	77277.683	75361.306	72860.386	70059.128
834	United Republic of Tanzania	67899.347	76512.437	85243.64	93753.106	101827.822	109656.243	116806.242	123099.016	129077.804	133934.255	137485.827	139696.144	141837.764	143060.2	142762.767	142079.091
894	Zambia	20848.415	23427.72	26029.223	28510.451	30911.283	33172.537	35185.888	36977.793	38484.681	39772.717	40770.305	41315.829	41590.339	41591.414	41303.946	40888.24
716	Zimbabwe	15837.694	16976.996	18165.669	19300.714	20315.584	21131.807	21714.07	22096.993	22266.415	22285.245	22178.004	21837.651	21355.788	20689.492	19892.307	19061.895
911	Middle Africa	205507.934	231922.846	258195.523	284494.154	310686.43	336524.717	361020.324	384292.598	406193.335	426483.615	444169.511	458786.369	468227.458	476565.022	481805.885	482970.708
24	Angola	37937.671	43408.013	48994.626	54594.334	60173.896	65427.073	70384.221	74791.831	78790.762	82117.585	84758.458	87169.516	88767.114	89723.697	90197.849	90124.094
120	Cameroon	29553.433	32586.213	35558.249	38528.148	41286.333	43843.513	46143.386	48053.316	49638.624	50686.079	51410.262	51837.023	51827.12	51425.594	50777.206	49843.361
140	Central African Republic	5246.293	5686.803	6078.964	6398.404	6660.3	6876.854	7032.334	7118.894	7139.322	7093.31	6964.885	6775.42	6529.101	6246.999	5913.578	5589.209
148	Chad	18686.406	20964.135	23194.868	25273.349	27218.395	28993.415	30541.383	31937.339	33005.139	33704.403	34143.764	34370.648	34280.228	33944.94	33369.899	32485.479
178	Congo	6139.468	6789.719	7460.057	8131.067	8785.65	9412.551	9988.201	10516.788	10976.91	11394.893	11730.965	11993.851	12172.157	12262.789	12294.619	12226.554
180	Democratic Republic of the Congo	102380.618	114417.506	125206.772	134967.854	143906.391	151754.373	158415.187	163667.818	167595.54	170214.596	170832.168	170147.295	167673.149	164182.302	158723.717	153320.339
226	Equatorial Guinea	1609.952	1800.439	1967.57	2122.255	2261.283	2382.152	2482.061	2555.79	2608.384	2633.291	2640.733	2616.183	2574.793	2529.919	2467.825	2410.332
266	Gabon	2446.65	2652.679	2844.307	3028.298	3197.646	3352.135	3483.971	3576.872	3636.635	3672.425	3697.696	3696.571	3673.026	3626.625	3556.319	3462.453
678	Sao Tome and Principe	237.752	259.125	281.224	302.506	323.571	343.185	361.411	376.436	388.657	397.584	405.021	408.91	412.066	410.323	406.867	398.419
913	Southern Africa	70608.668	73251.609	75391.411	77016.681	78171.677	78752.258	78640.709	77977.754	76861.89	75230.525	73223.86	71109.703	68652.141	65972.035	63335.714	60575
72	Botswana	2527.643	2688.179	2832.584	2963.879	3070.873	3148.907	3193.287	3208.084	3202.389	3171.519	3116.967	3044.812	2968.328	2874.067	2777.191	2665.72
748	Eswatini	1203.189	1252.179	1323.353	1390.505	1449.446	1496.928	1525.301	1541.458	1544.385	1532.988	1511.487	1489.002	1448.838	1407.211	1352.004	1293.544
426	Lesotho	2187.961	2241.326	2280.786	2304.603	2318.681	2315.806	2291.841	2244.641	2180.022	2101.259	2008.76	1900.762	1786.98	1671.079	1544.17	1410.362
