country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
100	Bulgaria	63.99	68.48	72.07	73.02	73.45	73.74	74.22	74.73	74.81	74.64	75.75	76.75	77.78	78.48	2018
203	Czechia	69.31	72.28	73.37	73.4	73.56	74.19	74.4	75.14	76.2	77.66	78.78	80.09	81.15	81.76	2018
348	Hungary	66.1	69.08	71.03	72.01	72.34	72.87	73.02	73.59	74.12	75.37	76.72	77.79	78.73	80.08	2018
616	Poland	64.15	68.41	71.19	72.9	73.74	74.36	74.78	75.02	75.67	77.07	78.77	79.8	81.15	82.37	2018
498	Republic of Moldova	62.99	65	66.49	67.95	68.42	68.42	68.28	70.71	70.89	70.51	71.57	72.1	75.21	75.94	2018
642	Romania	62.8	65.01	69.68	69.6	71.24	72.02	72.57	72.59	73.31	73.59	75.19	76.74	78.41	79.32	2018
643	Russian Federation	61.98	68.24	71.43	72.55	72.9	72.84	72.98	73.86	72.77	72.26	71.98	73.69	75.96	77.54	2018
703	Slovakia	66.3	70.76	72.99	73.25	73.52	74.23	74.67	75.16	75.91	76.81	77.78	78.63	79.81	80.76	2018
804	Ukraine	64.29	69.49	72.12	73.74	74.41	73.95	73.71	74.56	73.68	72.98	73.35	73.79	75.85	76.63	2018
924	Northern Europe	71.30658299	73.12751187	74.02066162	74.90055	75.57049971	76.31177507	77.27104742	77.98460979	78.71440316	79.51462292	80.53833239	81.60040589	82.6271873	83.06597668	2018
830	Channel Islands	71.74	73.23	73.88	74.7	75.19	75.92	77	77.78	78.78	80.66	81.98	83.38	84.09	84.74	2018
208	Denmark	72.41	73.76	74.48	75.32	76.43	77.25	77.5	77.66	77.91	78.59	79.63	80.77	82.16	82.68	2018
233	Estonia	65.5	70.46	72.98	74.13	74.46	74.21	74.19	74.66	74.14	75.33	77.08	79.03	81.23	82.49	2018
246	Finland	69.59	71.43	72.55	73.5	75.15	77.04	78.39	78.75	79.58	80.7	81.74	82.91	83.67	84.52	2018
352	Iceland	74.46	75.38	76.15	76.48	77.29	79.41	79.94	80.15	80.84	81.27	82.59	83.2	83.78	84.31	2018
372	Ireland	68.33	70.94	72.2	73.08	73.87	74.81	76.14	77.15	78.2	78.82	80.38	81.99	82.51	83.7	2018
428	Latvia	65.85	70.89	73.43	74.27	74.36	73.82	74.22	74.76	73.73	74.49	76.16	76.98	78.84	79.81	2018
440	Lithuania	64	69.95	73.01	74.75	75.31	75.34	75.51	75.94	75.33	76.09	77.54	77.8	79.33	81.14	2018
578	Norway	74.6	75.59	75.96	76.8	77.64	78.58	79.45	79.67	80.32	81.1	81.82	82.83	83.63	84.2	2018
752	Sweden	73.31	74.63	75.54	76.53	77.62	78.46	79.47	80.13	80.87	81.77	82.31	83.07	83.76	84.38	2018
826	United Kingdom	71.94	73.36	73.98	74.77	75.29	76.04	77.11	77.94	78.9	79.63	80.64	81.75	82.73	82.9	2018
925	Southern Europe	65.67015939	68.47947258	70.74304021	72.51617669	74.20182293	75.88329217	77.29179374	78.56280211	79.60296442	80.69972384	81.79801377	82.87047074	83.75214199	84.4989947	2018
8	Albania	56.1	60.1	66	67.4	69.5	71.2	73.01	75.01	74.86	76.1	77.75	78.54	79.96	80.1	2018
70	Bosnia and Herzegovina	54.65	59.91	63.62	66.66	69.62	72.27	73.44	74.5	74.22	76.14	77.44	78.07	78.91	79.65	2018
191	Croatia	63.08	65.91	68.51	70.87	72.8	74.12	74.58	75.5	76.51	78.09	78.43	79.53	80.62	81.39	2018
300	Greece	67.7	69.43	71.56	72.67	74.52	75.75	77.81	78.92	80.01	80.84	81.89	82.82	83.67	84.48	2018
380	Italy	68.37	70.73	72.38	73.8	75.26	76.84	78.16	79.61	80.72	81.85	83.09	84.06	84.66	85.35	2018
470	Malta	67.25	70.61	71.69	72.73	74	74.95	75.77	78.25	79.78	80.92	81.61	82.39	83.35	84.07	2018
499	Montenegro	61.29	63.32	66.82	70.19	74.26	76.06	76.42	77.15	77.97	76.19	76.19	76.47	78.52	79.08	2018
807	North Macedonia	54.91	59.29	62.66	65.83	68.66	70.21	70.77	72.53	73.72	74.99	76.41	76.27	77.23	77.65	2018
620	Portugal	62.85	65.01	67.3	69.48	71.53	73.91	76.01	77.52	78.52	79.63	80.99	82.51	83.65	84.64	2018
688	Serbia	60.47	63.28	65.92	68.79	70.8	72.25	72.88	73.94	74.72	74.84	75.09	76.18	77.42	78.4	2018
705	Slovenia	68.1	70.5	72	72.6	73.5	74.8	75.21	76.61	77.62	79.04	80.41	81.98	83.13	83.85	2018
724	Spain	66.82	70.05	72.42	74.06	75.44	77.37	79.2	80.2	81.25	82.31	83.28	84.35	85.32	86.05	2018
926	Western Europe	70.14193816	72.05843825	73.39461956	74.21699709	75.06492524	76.3852935	77.61400897	78.88563005	79.97677065	81.01711117	81.99716097	83.01181889	83.68076495	84.20266566	2018
40	Austria	69.09	70.98	72.71	73.34	74.19	75.5	76.68	78.18	79.3	80.56	81.7	82.79	83.48	83.75	2018
56	Belgium	70.36	72.21	73.33	73.88	74.78	75.99	77.28	78.6	79.73	80.6	81.36	82.27	83	83.69	2018
250	France	70.17	72.6	74.2	75.18	76.29	77.77	78.89	80.26	81.48	82.33	83.21	84.31	85.04	85.36	2018
276	Germany	69.6	71.3	72.56	73.42	74.07	75.33	76.68	77.98	79.12	80.35	81.46	82.37	82.91	83.55	2018
442	Luxembourg	69.04	70.76	72.46	73.22	73.85	75.22	76.41	78.18	79.14	80.23	81.37	82.17	83.45	84.15	2018
528	Netherlands	73.24	74.67	75.81	76.36	77.11	78.43	79.45	79.92	80.19	80.49	80.96	82.2	83.14	83.77	2018
756	Switzerland	71.63	73.24	74.43	75.44	76.77	78.45	79.4	80.56	81.25	82.16	83.08	84.09	84.75	85.41	2018
124	Canada	71.68	73.32	74.63	75.71	76.73	78.1	79.38	80.13	80.83	81.32	82.1	82.99	83.85	84.25	2018
840	United States of America	71.84	73.01	73.65	74.21	75.35	77.12	77.99	78.4	79.02	79.33	79.74	80.66	81.32	81.34	2018
