country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
1636	Land-locked Developing Countries (LLDC)	37.0674639	39.51125145	41.95370563	44.03761644	45.87285072	47.49160555	49.03590887	50.59420695	49.3825149	50.86774201	52.9749132	56.69483782	60.74338475	63.0489185	2018
1637	Small Island Developing States (SIDS)	47.67856133	51.24584255	54.01795115	56.48973879	58.62283138	60.04559314	61.72502268	62.92838436	63.85318134	65.02822766	66.25987777	67.54424168	68.7342212	69.84531945	2018
1503	High-income countries	62.34679862	64.58279622	65.70492843	66.49128679	67.58543706	68.89484084	70.19991051	71.34632645	72.36419144	73.70981284	75.10243159	76.38437502	77.5489474	78.22259343	2018
1517	Middle-income countries	42.18862577	44.51263071	46.55631128	51.69741142	54.91617727	57.26192734	59.06541448	60.97796844	61.78036286	62.81849268	64.23471218	65.94713186	67.77659929	69.21715205	2018
1502	Upper-middle-income countries	44.6931374	46.19763591	47.40150862	54.74732941	59.37390776	62.18904223	63.59373217	65.57062787	65.92401596	66.84438989	68.26603739	69.72184134	71.38396496	72.79595868	2018
1501	Lower-middle-income countries	39.39524394	42.76113502	45.7101507	48.39222153	50.3811465	52.70830464	55.121613	56.80275517	58.29506194	59.66244172	61.16101324	63.08672797	64.97842368	66.36844247	2018
1500	Low-income countries	33.78484966	36.62932907	38.66356787	40.95754001	43.2289738	45.26197767	46.99297618	48.551732	48.53244186	49.93060684	52.48005846	55.98345535	59.15159394	61.46243279	2018
1518	No income group available	49.61374795	53.31848147	56.30790452	58.8595896	60.99435014	63.02858173	64.62651638	66.97499393	68.89580536	70.67059687	72.22101534	73.64002575	75.09338946	76.01800659	2018
910	Eastern Africa	36.18771854	38.69999886	41.28019843	43.23301724	44.94975342	46.4633864	47.14964571	47.69187776	45.74864177	47.25334627	49.68632326	54.37051118	59.00978945	62.08541689	2018
108	Burundi	37.46	38.95	40.44	41.92	42.62	44.83	45.81	47.19	45.61	45.73	49.93	53.56	57.13	59.22	2018
174	Comoros	37.5	39	41	43	45.17	47.41	50.7	53.72	56.27	57.75	58.01	59.31	61.2	62.27	2018
262	Djibouti	39.72	41.64	43.87	46.04	49.4	51.03	53.15	54.61	55.42	55.39	55.85	57.6	60.04	64.58	2018
232	Eritrea	32.8	35.3	38.58	40.64	42.42	44.28	45.73	47.21	48.98	52.27	54.7	58.74	61.37	63.6	2018
231	Ethiopia	32.8	35.3	38.58	40.64	42.04	42.77	42.1	44.7	46.57	49.26	52.31	57.57	61.92	64.09	2018
404	Kenya	40.9	43.48	46.53	49.22	52.07	54.73	57.08	56.52	53.18	49.38	49.58	56.66	60.64	63.82	2018
450	Madagascar	35.33	37.82	40.25	42.65	45.06	47.17	48.67	48.86	51.39	55.49	58.81	60.81	63.02	64.89	2018
454	Malawi	35.03	36.03	37.25	38.33	40.68	42.67	44.18	44.2	43.8	43.19	43.41	48.74	56.64	60.29	2018
480	Mauritius	49.03	53.96	59.39	60.76	60.73	61.46	64.52	64.74	66.63	66.75	68.85	69.39	70.67	71.41	2018
175	Mayotte	44.91	49.87	53.95	57.49	60.54	63.22	65.59	67.7	69.61	71.36	72.97	74.47	76.04	76.04	2018
508	Mozambique	34.01	36.86	39.25	39.67	40.74	42.47	42.23	42.74	44.59	45.8	47.75	48.8	51.49	57.01	2018
638	Reunion	44.91	49.87	53.95	57.49	60.54	63.22	65.59	67.7	69.61	71.36	72.97	74.47	76.04	77.32	2018
646	Rwanda	38.68	40.24	41.96	42.96	43.42	44.78	48.85	47.24	20.38	44.15	49.4	58.49	63.85	66.27	2018
690	Seychelles	58.45	59.54	60.55	61.84	63.75	65.85	67.29	67.08	66.09	66.03	67.36	68.86	69.55	69.78	2018
706	Somalia	32.54	34.51	36.46	38.48	40.39	42.29	44	44.89	43.49	48.28	49.98	51.65	53.28	55.29	2018
728	South Sudan	26.63	29.27	31.39	33.53	35.34	37.28	38.07	40.42	43.97	46.88	49.06	52.23	54.64	55.95	2018
800	Uganda	38.69	41.46	44.35	47.15	48.2	48.42	48.27	45	41.33	41.23	46.39	52.52	57.66	60.42	2018
834	United Republic of Tanzania	39.9	41.77	42.93	44.66	46.56	48.55	49.14	48.95	47.78	47.62	50.89	54.84	58.75	63.04	2018
894	Zambia	41.9	44.16	46.31	47.63	49.77	50.97	51.45	50.77	44.82	41.31	43.97	49.57	57.03	60.26	2018
716	Zimbabwe	48.12	50.26	52.53	54.58	55.75	56.79	58.91	57.95	51.39	44.58	41.96	43.34	54.88	59.16	2018
911	Middle Africa	36.25554101	37.89458808	39.46065937	41.24022772	43.33805202	44.84164739	46.34037947	47.31896683	47.68042066	46.97194156	49.04684534	52.35733443	55.37620094	57.65897202	2018
24	Angola	34.71	35.69	37.03	38.71	40.53	42.13	43.13	43.76	43.47	43.68	45.9	50.29	55.15	57.83	2018
120	Cameroon	37.34	39.41	41.78	44.04	46.45	49.04	50.96	52.15	51.1	49.14	50.49	52.89	54.92	57.53	2018
140	Central African Republic	31.49	33.74	35.96	38.68	42.45	45.9	47.81	47.7	46.2	43.24	42.92	44.57	47.31	50.5	2018
148	Chad	33.41	35.1	36.85	38.77	41.23	42.96	44.27	45.57	45.91	46.46	46.77	48.32	50.89	52.41	2018
178	Congo	38.27	41.67	44.64	46.88	48.93	50.55	51.88	52.08	50.87	50.09	52.26	57.04	60.51	62.7	2018
180	Dem. Republic of the Congo	37.6	39.09	40.17	41.53	43.32	44.18	45.69	46.8	48.13	47.45	50.39	54.04	56.67	58.7	2018
226	Equatorial Guinea	32.64	34.32	35.99	37.61	39.27	40.88	44.49	46.27	48.45	50.99	52.84	53.85	55.36	57.27	2018
266	Gabon	35.41	37.59	39.21	43.53	47.7	51.73	55.67	59.1	59.32	58.3	56.32	58.17	61.88	64.01	2018
678	Sao Tome and Principe	45.37	47.63	50.26	52.49	55.32	57.7	58.07	56.8	56.38	57.98	61.01	63.92	66.2	67.67	2018
913	Southern Africa	41.98104832	44.61364256	46.6112936	48.73390785	51.39956455	54.31870003	56.85433846	59.5120682	59.45345431	54.9271124	50.615377	51.6066338	57.22856918	59.91011521	2018
72	Botswana	42.24	45.01	47.5	49.53	51.91	54.66	56.74	57.41	52.62	49.9	47.86	53.64	61.76	66.03	2018
748	Eswatini	38.19	40.47	42.51	44.68	47.94	51.68	55.72	59.28	58.67	49.1	41.43	41.99	47.81	55.17	2018
426	Lesotho	40.3	42.37	43.62	44.77	46.92	50.1	53.21	54.84	53.63	48.3	42.14	40.64	45.22	50.4	2018
516	Namibia	38.25	42.21	46.09	49.3	51.42	53.86	54.89	57.69	58.21	52.43	48.71	51.46	57.69	60.04	2018
710	South Africa	42.27	44.87	46.81	48.94	51.65	54.58	57.12	59.84	60.02	55.66	51.42	52.27	57.81	60.24	2018
914	Western Africa	32.35287804	34.38498335	36.51719709	38.46108012	40.62259327	43.19644973	45.47711698	46.49694228	47.03823466	47.35848587	48.58489542	51.63563884	54.11422884	56.28564341	2018
204	Benin	33.61	35.79	37.83	39.85	41.61	43.7	45.51	49.49	53.36	53.18	54.6	57.1	58.46	59.75	2018
854	Burkina Faso	30.05	32.35	34.57	36.96	39.1	42.16	47.18	48.31	48.08	48.32	50.5	54.57	58.02	60.11	2018
132	Cabo Verde	46.45	47.11	47.72	50.64	53.36	58.51	60.34	62.07	63.68	64.51	66.15	66.73	67.91	69.23	2018
384	Cote d'Ivoire	30.2	33.72	37.55	40.88	44.64	48.12	50.36	51.61	51.01	48.85	48	49.99	53.49	56.07	2018
270	Gambia	29.09	30.36	31.62	34.64	38.89	43.04	47.01	50.14	51.72	53.77	55.9	57.63	59.06	60.17	2018
288	Ghana	41.92	44.43	46.48	48.07	48.83	50.39	51.91	54.31	56.62	56.18	56.7	59.17	60.92	62.6	2018
324	Guinea	31.98	33.19	34.27	35.06	36.21	38.7	41.86	46.82	50.54	51.38	51.3	54.54	57.45	60.33	2018
624	Guinea-Bissau	34.05	35.13	36.34	37.94	39.49	40.99	42.37	43.52	44.91	46.43	48.83	50.92	53.56	55.8	2018
430	Liberia	29.88	31.12	32.65	35.81	39.04	42.73	45.25	44.89	44.53	49.63	51.7	56.44	59.25	62.22	2018
466	Mali	26.3	27.31	27.75	29.94	33.34	36.84	40.69	43.82	45.8	46.02	49.32	53.39	55.59	57.96	2018
478	Mauritania	38.92	41.93	45.04	48	49.75	51.74	54.69	57.35	58.53	58.79	59.05	60.07	61.43	63	2018
562	Niger	34	34.33	34.8	35.13	35.75	37.14	39.64	41.6	44.29	47.72	50.87	54.48	58.09	60.69	2018
566	Nigeria	32.34	34.38	36.76	38.64	40.74	43.03	44.8	44.74	44.66	45.03	46.13	49.04	51.17	53.3	2018
686	Senegal	34.82	36.76	37.84	37.58	39.96	45.37	49.93	54.52	56	55.73	57.27	61.08	63.82	65.32	2018
694	Sierra Leone	27.62	29.62	31.43	33.87	36.24	38.5	39.68	39.07	37.11	37.14	41.33	46.17	50.5	53.24	2018
768	Togo	34.49	37.8	40.87	43.79	46.57	49.26	51.75	53.75	54.9	52.91	53.04	55.13	58.33	59.67	2018
912	Northern Africa	41.41225096	44.67924607	47.43407564	49.79015733	51.75391615	54.73676597	57.9431913	60.98121195	62.65128231	64.47139118	66.01416577	67.86283582	69.37507648	70.42220708	2018
12	Algeria	42.29	44.34	46.55	48.66	50.61	53.99	60.11	64.41	66.06	68.1	70.47	72.95	74.36	75.39	2018
818	Egypt	40.6	45.29	47.92	49.9	51.14	54.71	57.66	61.22	63.08	65.6	66.65	67.62	68.71	69.52	2018
434	Libya	35.6	37.87	45.67	51.98	56.63	60.74	63.9	65.93	67.81	68.83	69.55	70.14	68.87	69.9	2018
504	Morocco	44	45.76	48.59	50.63	52.49	54.66	58.05	61.69	64.26	65.99	68.49	72.06	73.7	75.07	2018
729	Sudan	43.15	45.69	47.81	49.82	51.63	52.55	53.02	53.7	54.46	55.83	57.54	59.81	62.07	63.13	2018
788	Tunisia	37.77	39.77	42.75	47.26	53	58.52	62.76	65.35	68.12	70.08	71.44	72.3	73.4	74.39	2018
732	Western Sahara	34.01	35.98	37.96	39.9	41.9	46.18	50.47	54.75	57.25	59.75	62.26	64.71	66.9	68.24	2018
922	Western Asia	40.68092869	43.99565322	47.45406412	51.11376053	54.36122535	57.63696413	59.25033611	62.51337421	64.45221369	66.35021952	68.41661105	69.63380824	70.75452263	72.09188903	2018
51	Armenia	59.74	61.8	63.85	65.97	67.54	67.28	67.68	65.84	64.5	66.79	69.1	69.36	70.64	71.12	2018
31	Azerbaijan	55.1	56.98	57.99	59	59.86	60.23	60.72	61.53	60.09	62.66	64.57	66.87	68.58	70.31	2018
48	Bahrain	39.65	45.33	52.66	59.01	63.61	66.95	69.36	70.81	72	73.1	74.18	74.91	75.61	76.25	2018
196	Cyprus	64.79	66.74	68.43	69.88	71.15	72.26	73.24	74.11	74.89	75.6	76.25	76.85	77.69	78.65	2018
268	Georgia	56.74	58.7	60.67	62.63	64.1	65.56	65.63	66.48	66.1	65.5	66.67	66.16	67.82	69.09	2018
368	Iraq	37.02	45.03	51.48	56.75	59.48	61.32	52.55	60.29	64.39	66.35	66.61	64.93	67.2	68.33	2018
376	Israel	67.52	68.66	69.55	70.28	71.01	71.87	72.88	74.09	75.32	76.2	77.39	78.96	80.02	81.04	2018
400	Jordan	47.11	50.7	54.18	57.57	60.75	63.67	65.9	67.85	69.09	69.95	70.77	71.52	72.21	72.66	2018
414	Kuwait	52.5	56.31	60.11	63.31	65.55	67.57	69.55	70.89	71.74	72.21	72.57	73.14	74.11	74.61	2018
422	Lebanon	58.89	60.76	62.29	63.66	64.96	65.86	66.68	67.93	69.62	71.73	73.91	76.04	76.86	77.02	2018
512	Oman	35.64	39.85	43.8	47.44	50.97	55.81	60.22	63.87	66.74	69.24	71.37	73.19	74.46	75.78	2018
634	Qatar	52.8	57.13	61.25	65.32	68.21	70.75	72.74	74.3	75.46	76.2	76.85	77.59	78.26	78.89	2018
682	Saudi Arabia	39.98	42.45	45.04	48.32	53.58	59.11	63.23	66.43	68.45	70.27	71.57	72.14	73.11	73.71	2018
275	State of Palestine	44.7	46.31	48.91	52.28	55.69	59.42	62.89	65.56	67.52	68.96	69.98	70.81	71.39	72.2	2018
760	Syrian Arab Republic	46.3	49.25	52.16	55.53	59.51	62.97	65.94	68.24	69.69	70.61	71.36	72.01	64.38	65.86	2018
792	Turkey	38.05	40.71	44.42	48.16	50.89	53.95	56.8	59.61	61.83	64.68	67.97	69.92	72.45	74.3	2018
784	United Arab Emirates	41.05	46.42	52.03	57.1	61.89	65.58	68.28	70.2	71.69	72.94	74.06	75.12	76.11	77.06	2018
887	Yemen	28.11	28.6	29.57	33.17	38.35	43.88	50.01	54.4	56.58	58.02	60.56	63.13	64.34	64.36	2018
5500	Central Asia	50.26763494	52.16876544	54.0486311	55.91582705	57.47929967	58.56674373	59.98677472	61.82766505	60.61076191	59.86885013	61.60730681	63.53307068	66.14733143	68.50587764	2018
398	Kazakhstan	50.17	52.21	54.25	56.29	57.83	58.87	60.45	62.39	60.53	57.46	59.07	60.55	64.29	68.82	2018
417	Kyrgyzstan	48.78	50.93	53.09	55.24	56.89	58.03	59.69	62.06	62.12	61.97	62.98	63.5	66.35	67.21	2018
762	Tajikistan	46.77	48.33	49.85	51.35	53.36	55.06	55.55	57.86	54.8	58.26	62.11	65.62	67.16	68.64	2018
795	Turkmenistan	47.9	49.95	51.98	54.03	55.56	56.6	58.13	59.28	58.8	59.15	60.34	62.24	63.89	64.51	2018
860	Uzbekistan	52.4	54.21	56.03	57.91	59.37	60.37	61.9	63.54	63.12	63.55	64.54	66.08	67.81	69.41	2018
5501	Southern Asia	37.95958648	41.16985636	44.24583752	47.21601966	49.72512936	52.70469656	54.33355722	56.54716491	59.04490494	61.11324935	63.06273228	64.89121223	66.81151677	68.14791011	2018
4	Afghanistan	27.94	30.43	32.99	35.37	37.92	40.78	44.06	47.54	50.89	53.52	55.79	58.34	60.93	62.85	2018
50	Bangladesh	41.13	44.53	47.37	49.3	46.58	52.12	54.24	56.85	59.77	63.67	65.95	67.83	69.43	70.48	2018
64	Bhutan	31.85	33.34	34.89	37.61	40.44	43.2	46.98	50.64	54.54	58.38	62.89	66.79	69.19	70.96	2018
356	India	37.71	40.75	43.78	46.8	49.85	52.57	54.79	56.49	58.64	60.74	62.7	64.68	66.68	68.11	2018
364	Iran (Islamic Republic of)	42.12	44.51	46.89	49.17	52.52	56.24	45.18	55.82	66.3	68.3	70.02	71.03	73.96	75.26	2018
462	Maldives	34.02	35.74	38.84	42.51	46.62	51.38	56.42	60.15	63.48	67.2	71.09	73.73	75.52	77.07	2018
524	Nepal	34.46	34.94	36.53	39.33	42.15	44.91	48.08	51.7	55.76	59.48	62.66	65.16	67.27	68.83	2018
586	Pakistan	37.19	42.72	47.36	51.07	53.94	55.71	57.25	58.72	60.19	61.44	62.63	63.62	65.13	66.11	2018
144	Sri Lanka	53.12	56.46	58.16	61.14	63.49	65.32	66.83	65.68	66.89	65.63	70.45	71.49	72.45	73.32	2018
906	Eastern Asia	43.92459845	45.06605191	45.55102909	54.91231082	61.11360224	64.8609718	66.91947585	68.06331254	68.32060548	69.37960708	71.38630317	72.71779958	73.94367716	75.33790739	2018
156	China	42.54	43.04	43.32	53.55	60.2	64.14	66.26	67.41	67.48	68.63	70.59	71.89	73.07	74.47	2018
344	China, Hong Kong SAR	58.99	61.85	64.86	67.04	68.63	70.41	72.63	74.21	75.26	77.17	78.52	79.46	80.48	81.75	2018
446	China, Macao SAR	59.4	61.83	64.1	66.12	68.65	70.95	72.64	74.33	75.49	77.22	78.2	79.12	80.29	81.07	2018
158	China, Taiwan Province of China	56.35	60.37	62.52	64.48	67.05	68.43	69.93	71.09	71.94	72.53	74.21	75.23	76.41	77.48	2018
408	Dem. People's Rep. of Korea	32.57	47.03	48.37	53.89	58.24	61.51	63.53	65.02	65.81	59.25	64.18	64.8	67.17	68.3	2018
392	Japan	61	64.2	66.68	68.79	70.63	72.73	74.19	75.56	76.25	77.11	78.26	79.17	80.05	81.28	2018
496	Mongolia	41.47	43.78	48.66	51.68	54.15	54.53	54.96	57.3	58.15	59.46	60.77	62.36	64.52	65.5	2018
410	Republic of Korea	37.65	49.08	52.64	55.8	59.53	61.02	63.17	66.12	68.6	70.98	73.58	76.01	77.87	79.63	2018
920	South-Eastern Asia	43.39245234	46.90563284	49.76545053	52.17823687	53.21920724	54.55488105	58.74039474	61.10083878	62.77644268	64.14802571	65.25285962	66.81575973	68.20192436	69.49511047	2018
96	Brunei Darussalam	49.39	51.23	56.65	60.6	63.25	65.61	67.41	68.4	69.48	70.9	72.42	73.43	73.84	74.54	2018
116	Cambodia	38.99	39.52	39.66	40.07	35.27	11.88	42.84	49.64	51.94	54.16	58.51	62.73	65.5	67.17	2018
360	Indonesia	39.46	42.87	46.02	49.05	52.25	55.07	57.71	59.9	61.93	63.84	64.81	66.42	67.91	69.29	2018
418	Lao People's Dem. Republic	39.13	40.73	42.36	43.99	45.64	47.14	48.63	51.17	52.78	55.63	58.37	61.16	63.67	65.68	2018
458	Malaysia	53.65	57.45	59.96	62.09	64	65.23	66.96	68.28	69.64	70.23	71.03	72.01	72.99	74.01	2018
104	Myanmar	33.68	38.12	40.88	44.69	46.9	48.83	50.69	52.71	54.46	56.16	57.86	59.08	61.29	63.67	2018
608	Philippines	54.4	57.68	59.87	60.64	60.72	60.44	61.25	62.18	64.47	65.41	65.48	65.77	66.23	67.08	2018
702	Singapore	57.52	60.81	63.4	64.26	65.97	68.2	70.34	72.86	74.28	74.59	76.69	78.72	80.06	81.25	2018
764	Thailand	48.26	51.1	53.71	55.89	58.16	60.54	62.79	66.92	66.78	66.53	67.7	69.82	71.59	73.12	2018
626	Timor-Leste	29.58	31.95	34.43	36.91	39.24	30.01	39.2	45.01	49	55.39	59.36	64.72	65.92	67.18	2018
704	Viet Nam	50.75	54.05	56.83	57.93	52.73	61.63	63.6	65.34	66.56	67.85	68.9	70.44	70.83	71.16	2018
915	Caribbean	50.68416793	53.85033522	56.50307523	58.99172105	61.08429138	62.59496411	63.63696822	64.58552891	65.23788376	66.30533066	67.30447881	68.36821535	69.12533131	69.99059815	2018
28	Antigua and Barbuda	55.61	59.25	62.01	63.74	64.68	65.81	67.47	69	70.39	71.77	73.02	74.06	74.79	75.67	2018
533	Aruba	59.1	63	64.8	66.4	67.5	68.8	70.5	70.8	71.1	71.2	71.51	72.18	72.86	73.56	2018
44	Bahamas	61.23	62.4	63.12	63.13	63.52	64.35	64.7	65.99	67.45	68.23	68.95	69.31	70.08	71.48	2018
52	Barbados	52.14	59.17	63.22	65.24	66.42	68.46	70.98	72.12	72.92	74.53	75.87	76.48	77.12	77.6	2018
192	Cuba	57.77	60.76	63.81	67	69.43	71.45	72.63	72.82	72.93	74.2	75.29	76.13	76.51	76.72	2018
531	Curacao	59.08	62.97	64.77	66.37	67.54	69.49	70.87	71.43	71.47	71.11	71.2	72.65	74.5	75.48	2018
214	Dominican Republic	44.77	48.49	51.99	55.17	57.92	60.19	61.93	63.47	64.95	66.12	67.2	68.52	69.62	70.72	2018
308	Grenada	56.91	59.2	61.1	62.69	63.96	65.06	65.58	66.16	67.97	69.46	70.39	70.62	70.26	70.07	2018
312	Guadeloupe	51.53	54.98	58.03	60.76	63.2	65.43	67.46	69.34	71.08	72.72	74.25	75.7	76.83	78.13	2018
332	Haiti	36.24	39.33	41.17	43.44	46.03	48.58	50.29	51.81	53.25	54.66	55.84	57.72	59.3	61.37	2018
388	Jamaica	57.97	61.93	64.06	65.69	67	68.99	70.29	71.51	73	72.78	72.89	72.75	72.48	72.77	2018
474	Martinique	54.17	57.51	60.57	63.36	65.59	67.61	69.44	71.12	72.68	74.12	75.47	76.7	77.79	78.89	2018
630	Puerto Rico	61.54	65.5	66.26	67.68	68.96	70.17	70.47	70.57	69.29	70.31	72.69	74.01	75.43	76.22	2018
662	Saint Lucia	48.56	52.7	56.85	60.58	62.69	64.99	66.85	68.52	70.19	71.56	72.23	73.04	73.87	74.66	2018
670	St. Vincent and the Grenadines	52.53	56.16	59.17	61.12	62.68	64.63	67.08	68.46	69.31	69.02	68.8	69.35	69.63	70.14	2018
780	Trinidad and Tobago	56.86	59.55	61.63	62.7	63.12	64.09	64.84	65.96	66.5	66.89	67.65	68.61	69.81	70.69	2018
850	United States Virgin Islands	61.23	63.92	65.29	66.8	68.29	69.63	70.68	71.9	72.98	74.07	74.87	75.52	76.68	77.66	2018
916	Central America	47.46971768	51.48873247	54.58639011	56.60649922	58.68119556	60.63813641	62.68833845	65.22682993	67.66486533	69.40477492	71.24814406	71.4866092	71.55945434	71.96605443	2018
84	Belize	54.56	57.3	60.06	63.13	65.46	66.92	68.54	69.47	68.24	66.02	66.94	68	71.08	71.42	2018
188	Costa Rica	54.8	57.42	60.32	62.54	64.77	68.24	70.9	72.52	73.6	74.68	75.5	76.06	76.7	77.43	2018
222	El Salvador	41.75	45.78	49.33	51.33	52.57	51.83	51.76	56.53	61.6	63.55	64.99	65.93	67.04	68.11	2018
320	Guatemala	42.64	44.95	47.27	49.96	52.74	54.58	56.36	58.47	60.62	63.38	65.74	67.25	69.22	71	2018
340	Honduras	40.53	43	46.31	49.2	52.1	55.63	59.44	63.24	65.43	67.5	69.09	70.31	71.56	72.68	2018
484	Mexico	48.92	53.34	56.42	58.16	60.09	62.21	64.44	66.76	69.03	70.61	72.46	72.35	71.95	72.1	2018
558	Nicaragua	40.91	44.1	47.26	50.43	53.58	55.24	56.45	59.2	63.34	65.52	67.49	68.55	69.78	70.61	2018
591	Panama	55.93	58.58	61.08	63.17	65.14	67.17	68.58	69.63	70.82	72.17	73.01	73.53	74.37	75.13	2018
931	South America	50.32988373	52.55943451	54.56610962	56.46152668	58.55537344	60.42884313	62.11943501	63.64246095	65.27146761	66.89002585	68.41258035	69.93501746	71.27705214	72.23619752	2018
32	Argentina	60.41	62.14	62.47	62.76	64.1	65.44	66.82	67.58	68.72	69.67	70.57	71.43	72.23	73	2018
68	Bolivia (Plurinational State of)	38.23	39.71	41.4	43.31	45.45	47.82	50.4	53.17	56.09	59.13	61.95	64.36	66.74	68.28	2018
76	Brazil	49.12	51.22	53.3	55.4	57.39	59.17	60.64	62.17	63.98	65.63	67.24	69.09	70.71	71.9	2018
152	Chile	52.65	53.89	55.49	57.81	60.78	64.09	67.2	69.51	71.12	72.54	73.9	75.14	76.33	77.44	2018
170	Colombia	49.76	53.67	56.5	58.9	61.14	63.21	65.11	65.95	66.34	68.67	70.38	71.73	73.08	74.23	2018
218	Ecuador	47.35	50.24	53.08	55.57	57.87	60.24	63.1	65.56	67.54	69.2	70.66	71.73	72.81	73.95	2018
254	French Guiana	50.32	53	56.35	61.36	62.5	63.07	66	68.2	70	71.5	73.1	75	76.2	76.71	2018
328	Guyana	56.18	57.25	58.22	59.15	59.5	59.62	59.74	59.73	60.46	61.57	62.98	64.19	65.45	66.74	2018
600	Paraguay	60.68	61.27	62.46	63.07	63.83	64.7	65.51	66.1	67.12	67.91	69.24	70.16	71.29	72.11	2018
604	Peru	42.78	45.04	48.09	50.6	54.4	56.96	59.65	62.43	65.47	67.82	69.75	71.27	72.6	73.71	2018
740	Suriname	54.4	56.99	58.69	60.18	61.37	62.48	63.59	64.15	64.59	64.67	64.86	66.68	67.8	68.29	2018
858	Uruguay	63.28	64.2	65.38	65.5	65.62	66.31	67.61	68.58	69.22	70.45	71.47	72.57	73.22	73.87	2018
862	Venezuela (Bolivarian Republic of)	54.05	56.85	59.48	61.5	63.64	65.11	66.28	67.32	67.97	68.21	68.87	69.25	69.36	68.4	2018
