country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	71.464	72.5442	73.551	74.4333	75.2656	76.0672	76.8065	77.4912	78.1139	78.7133	79.2687	79.7925	80.3443	80.8634	81.3695	81.8726
947	Sub-Saharan Africa	61.0532	62.7254	64.2292	65.5481	66.7261	67.7928	68.8001	69.714	70.6288	71.4542	72.2814	73.0477	73.7766	74.5028	75.269	76.0247
1833	Northern Africa and Western Asia	73.1073	74.2792	75.3159	76.2453	77.134	77.9769	78.7344	79.4845	80.1723	80.8512	81.5435	82.2194	82.9151	83.5725	84.236	84.8729
921	Central and Southern Asia	70.9823	72.4421	73.7373	74.8938	76.0358	77.025	78.1087	79.1489	80.1231	80.9364	81.7427	82.5316	83.2282	83.9387	84.5931	85.2475
1832	Eastern and South-Eastern Asia	75.8517	77.1171	78.2743	79.3179	80.3656	81.2218	82.0212	82.8449	83.581	84.3263	85.0402	85.6998	86.3807	87.0223	87.6965	88.3993
1830	Latin America and the Caribbean	73.7796	75.134	76.4939	77.6907	78.8012	79.8721	80.8827	81.8172	82.6629	83.4626	84.1803	84.8597	85.5321	86.187	86.7998	87.3862
927	Australia/New Zealand	83.1176	84.2876	85.3142	86.3017	87.1988	88.0888	88.9337	89.8317	90.6715	91.441	92.1558	92.9513	93.7159	94.4611	95.1892	96.0118
1835	Oceania (excluding Australia and New Zealand)	67.8679	69.4869	70.8682	72.0356	72.9906	74.0097	74.9356	75.9687	76.8959	77.8231	78.7966	79.7246	80.6332	81.5506	82.434	83.2735
1829	Europe and Northern America	76.8944	78.0497	79.2673	80.2646	81.2046	82.0404	82.8673	83.6012	84.3871	85.1591	85.9379	86.6929	87.3849	88.0814	88.7962	89.4447
903	Africa	62.9534	64.4814	65.8892	67.0877	68.2115	69.1771	70.1333	70.9906	71.7854	72.5357	73.3098	74.0296	74.692	75.3651	76.078	76.799
935	Asia	73.1591	74.3672	75.4238	76.3974	77.3615	78.2795	79.0847	79.9149	80.7218	81.4263	82.1665	82.8126	83.5025	84.1426	84.7846	85.3755
908	Europe	76.5259	77.6473	78.6882	79.6682	80.5732	81.4281	82.2579	83.0182	83.7493	84.5232	85.2697	85.9847	86.6782	87.3679	87.9463	88.5622
904	Latin America and the Caribbean	73.7796	75.134	76.4939	77.6907	78.8012	79.8721	80.8827	81.8172	82.6629	83.4626	84.1803	84.8597	85.5321	86.187	86.7998	87.3862
905	Northern America	78.8635	80.4462	82.2016	83.304	84.2	85.1276	85.8616	86.7173	87.4917	88.2035	89.031	89.666	90.4264	91.1584	91.8967	92.6339
909	Oceania	78.5371	79.6601	80.669	81.4104	82.1345	82.8847	83.5057	84.2529	84.8511	85.4896	86.0723	86.7217	87.4042	88.1631	88.8091	89.5121
901	More developed regions	77.5316	78.6251	79.7713	80.7086	81.6006	82.4195	83.1957	83.922	84.6806	85.4193	86.1716	86.9244	87.584	88.2658	88.9735	89.616
902	Less developed regions	70.3686	71.531	72.5758	73.5264	74.419	75.2757	76.0468	76.7574	77.398	77.9939	78.5775	79.12	79.6413	80.1517	80.6836	81.2057
941	Least developed countries	64.8108	66.3383	67.6604	68.8119	69.8533	70.8153	71.7172	72.4924	73.2865	74.064	74.7493	75.4375	76.1295	76.7818	77.4481	78.1359
934	Less developed regions, excluding least developed countries	71.6812	72.8337	73.8904	74.8409	75.7516	76.6896	77.4854	78.2948	79.0367	79.7181	80.351	80.945	81.5139	82.0852	82.6038	83.1369
948	Less developed regions, excluding China	68.8371	70.0226	71.1227	72.0781	73.0167	73.8799	74.7423	75.5044	76.1975	76.8385	77.4765	78.0611	78.6269	79.1778	79.7137	80.2814
1636	Land-locked Developing Countries (LLDC)	65.1775	66.7307	68.0368	69.2213	70.3058	71.2966	72.2138	73.0888	73.9835	74.858	75.7029	76.4862	77.2789	78.0241	78.8038	79.5425
1637	Small Island Developing States (SIDS)	71.6033	72.8874	74.08	75.0257	75.8609	76.6399	77.3309	78.0093	78.6449	79.3203	79.9522	80.5479	81.1255	81.6639	82.2219	82.8167
1503	High-income countries	79.5209	80.5363	81.5748	82.408	83.1555	83.8654	84.5553	85.2125	85.8644	86.5393	87.199	87.8396	88.4741	89.0932	89.7333	90.3723
1517	Middle-income countries	70.9744	72.1369	73.2109	74.1821	75.1196	76.0549	76.8776	77.6827	78.4302	79.1064	79.7532	80.3525	80.9324	81.4946	82.0348	82.5271
1502	Upper-middle-income countries	74.9431	76.2926	77.5784	78.7945	79.8321	80.8111	81.6855	82.4743	83.2299	83.9452	84.6714	85.3306	85.976	86.5604	87.1478	87.762
1501	Lower-middle-income countries	68.4686	69.7061	70.8791	71.8703	72.8615	73.8202	74.7527	75.6302	76.469	77.2554	77.9605	78.6305	79.2233	79.8506	80.4468	81.0275
1500	Low-income countries	63.7456	65.4375	66.8222	68.0498	69.1355	70.1183	71.0276	71.8838	72.7181	73.5123	74.3244	75.0874	75.8302	76.603	77.3164	78.0842
1518	No income group available	78.035	79.2788	80.2761	81.0778	81.851	82.5695	83.3006	83.9522	84.6379	85.3508	86.0708	86.7772	87.505	88.166	88.775	89.3959
910	Eastern Africa	64.6082	66.4167	67.9843	69.3368	70.5324	71.6406	72.7107	73.6854	74.6661	75.6226	76.5466	77.4379	78.318	79.1704	79.9565	80.8399
108	Burundi	63.6791	66.4843	68.8915	70.9934	72.861	74.4977	76.0161	77.4231	78.7387	79.9718	81.1924	82.3475	83.3441	84.202	84.9637	85.6391
174	Comoros	65.8313	67.734	69.2736	70.6222	71.8121	72.9933	74.0647	75.1127	76.1614	77.2718	78.3305	79.3597	80.4241	81.4854	82.4456	83.2959
262	Djibouti	68.6025	70.9782	73.0006	74.7292	76.3166	77.785	79.1523	80.46	81.6938	82.8219	83.7813	84.6125	85.35	86.0832	86.7914	87.5046
232	Eritrea	68.1417	70.9175	73.1964	75.1088	76.8184	78.3437	79.7742	81.1723	82.4049	83.4793	84.3904	85.1528	85.9053	86.6323	87.3869	88.1137
231	Ethiopia	68.7294	71.5656	73.951	75.927	77.6403	79.1673	80.6202	81.9643	83.1604	84.161	84.999	85.7475	86.5005	87.2269	87.9409	88.6444
404	Kenya	67.8625	70.2814	72.317	74.1347	75.7806	77.298	78.7507	80.1119	81.3976	82.5911	83.5848	84.4626	85.2588	86.0623	86.7962	87.5311
450	Madagascar	69.1459	71.6267	73.6997	75.4825	77.034	78.5227	79.896	81.1848	82.3805	83.4776	84.4266	85.1673	85.9235	86.6715	87.3842	88.0621
454	Malawi	65.3953	68.705	71.432	73.705	75.657	77.3938	79	80.5074	81.7905	82.8962	83.842	84.6831	85.481	86.2648	87.0091	87.79
480	Mauritius	74.4035	76.1853	77.7222	79.1567	80.5332	81.7431	82.801	83.7603	84.6043	85.4167	86.1882	86.9811	87.7486	88.4823	89.2585	89.9967
175	Mayotte	78.5339	80.2686	82.2412	83.3903	84.4105	85.3653	86.273	87.1634	88.0451	88.8926	89.7117	90.548	91.3309	92.1186	92.9082	93.6508
508	Mozambique	61.9899	65.2513	68.0414	70.4358	72.4777	74.2826	75.9472	77.4656	78.9007	80.2685	81.5094	82.6131	83.5893	84.4077	85.1568	85.899
638	Reunion	80.2567	81.8619	83.1267	84.2211	85.2196	86.1439	87.0698	87.9542	88.855	89.7002	90.4904	91.3189	92.1277	92.9266	93.7265	94.532
646	Rwanda	70.5612	73.178	75.3309	77.1418	78.7633	80.2705	81.6592	82.8886	83.9111	84.7954	85.5876	86.3628	87.0965	87.8441	88.6149	89.3252
690	Seychelles	72.5153	74.1433	75.8095	77.1973	78.5198	79.7912	80.9587	81.9881	82.9467	83.8331	84.6323	85.3849	86.1526	86.9016	87.6531	88.416
706	Somalia	59.3934	61.7174	63.5989	65.3393	66.8674	68.2949	69.5066	70.6606	71.737	72.8001	73.8085	74.8602	75.8888	76.9075	77.9105	78.885
728	South Sudan	59.9927	62.2154	64.0711	65.6931	67.1417	68.4346	69.6077	70.7015	71.7245	72.7404	73.6904	74.6537	75.6033	76.5376	77.4929	78.4544
800	Uganda	64.8152	67.5893	69.9125	71.8707	73.639	75.242	76.7402	78.1197	79.4341	80.7322	81.902	82.9654	83.8607	84.6633	85.3629	86.1065
834	United Republic of Tanzania	67.2808	69.8866	72.0943	74.0003	75.6914	77.184	78.6071	79.9269	81.1953	82.3653	83.4089	84.2914	85.0559	85.7839	86.4987	87.2084
894	Zambia	64.4782	67.0715	69.2506	71.2099	72.8626	74.4441	75.912	77.2822	78.6142	79.8889	81.1299	82.2375	83.1883	84.0269	84.7776	85.4851
