country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
508	Mozambique	35669.616	40278.586	45022.117	49949.271	54901.609	59745.905	64374.233	68736.771	72764.925	76392.713	79571.732	82223.553	84306.499	85796.056	86714.024	87072.389
638	Reunion	919.33	935.179	943.215	944.702	938.436	924.026	902.258	875.176	844.998	813.406	780.871	746.66	709.788	669.455	625.777	579.589
646	Rwanda	14445.927	15867.816	17225.261	18566.227	19860.573	21045.832	22076.881	22920.556	23573.08	24038.636	24323.941	24433.561	24369.526	24131.095	23720.385	23153.042
690	Seychelles	99.996	100.497	100.213	99.371	97.798	95.352	92.088	88.291	84.241	80.112	75.944	71.726	67.421	62.958	58.29	53.418
706	Somalia	18234.39	20777.794	23466.538	26313.919	29281.214	32331.931	35400.929	38422.281	41341.652	44111.455	46671.9	48985.033	50995.754	52678.878	54014.61	54977.721
728	South Sudan	12353.246	13544.544	14766.312	15994.147	17199.471	18331.836	19352.889	20251.56	21027.828	21671.43	22165.642	22489.244	22632.644	22601.53	22420.592	22106.835
800	Uganda	51830.722	58099.022	64273.777	70352.493	76143.743	81464.016	86183.538	90231.556	93528.501	96033.699	97724.5	98561.276	98530.274	97671.193	96056.569	93794.984
834	United Republic of Tanzania	68347.694	77474.919	87123.561	97395.162	108052.912	118863.044	129581.452	140159.961	150514.903	160520.307	170036.444	178852.737	186842.085	193872.004	199858.14	204825.485
894	Zambia	21008.453	23784.938	26674.125	29699.729	32791.307	35869.156	38893.051	41826.831	44653.345	47326.902	49815.952	52081.77	54090.831	55804.298	57215.453	58327.136
716	Zimbabwe	15955.36	17165.769	18391.671	19606.15	20716.2	21644.509	22347.327	22837.179	23147.637	23291.444	23261.93	23041.944	22622.106	22017.357	21269.187	20425.472
911	Middle Africa	205887.61	233417.42	262125.55	292176.85	322742.995	352880.437	382008.914	409761.369	435803.313	459770.556	481262.64	499796.545	514861.342	526388.109	534361.763	538909.999
24	Angola	38165.346	43925.317	50159.026	56921.072	64097.489	71514.179	79062.355	86669.002	94271.887	101763.13	109058.213	116016.103	122497.367	128477.537	133872.318	138608.214
120	Cameroon	29774.655	33043.08	36340.702	39737.338	43137.42	46451.243	49580.339	52477.969	55111.399	57465.315	59524.245	61246.81	62589.569	63549.182	64109.104	64321.581
140	Central African Republic	5292.48	5811.227	6325.244	6815.687	7263.561	7661.977	8004.882	8287.747	8504.985	8647.339	8707.57	8683.783	8580.16	8408.329	8179.989	7906.094
148	Chad	18808.975	21257.227	23757.163	26325.607	28903.075	31417.636	33825.288	36089.413	38167.903	40024.305	41627.509	42947.192	43950.663	44625.01	44970.107	45001.523
178	Congo	6181.993	6869.848	7581.284	8323.764	9074.654	9811.483	10523.326	11206.466	11861.885	12480.391	13057.835	13574.789	14017.738	14379.885	14660.899	14867.911
180	Democratic Republic of the Congo	103334.772	117727.762	132752.96	148416.619	164213.933	179582.238	194220.997	207938.113	220544.329	231850.436	241594.059	249525.136	255359.435	259065.842	260721.795	260437.145
226	Equatorial Guinea	1623.839	1834.836	2030.644	2227.426	2414.973	2586.996	2743.19	2880.27	2994.679	3083.915	3147.792	3187.484	3205.163	3203.037	3182.853	3147.092
266	Gabon	2466.05	2685.756	2892.409	3098.476	3302.003	3494.156	3664.556	3806.551	3920.236	4011.369	4084.759	4140.735	4175.722	4186.034	4167.14	4121.901
678	Sao Tome and Principe	239.5	262.367	286.118	310.861	335.887	360.529	383.981	405.838	426.01	444.356	460.658	474.513	485.525	493.253	497.558	498.538
913	Southern Africa	70899.298	73520.689	75532.451	77140.869	78260.066	78784.289	78649.597	77882.243	76577.204	74844.181	72784.592	70473.858	67939.887	65198.898	62289.125	59294.904
72	Botswana	2543.073	2707.586	2851.411	2983.379	3096.181	3181.957	3237.669	3263.303	3262.839	3240.259	3198.301	3139.201	3063.517	2972.564	2868.819	2755.997
748	Eswatini	1211.35	1264.358	1338.856	1412.395	1478.491	1531.322	1569.136	1592.635	1603.105	1601.691	1588.981	1565.956	1533.191	1491.787	1443.189	1390.212
426	Lesotho	2206.013	2268.539	2316.275	2356.962	2385.376	2396.166	2386.981	2357.73	2309.598	2243.909	2163.441	2070.188	1964.669	1849.059	1725.188	1595.478
516	Namibia	2747.384	2937.967	3116.981	3293.364	3460.446	3608.855	3727.866	3814.011	3870.764	3899.858	3903.793	3883.433	3837.662	3767.831	3676.128	3565.884
710	South Africa	62191.478	64342.239	65908.928	67094.769	67839.572	68065.989	67727.945	66854.564	65530.898	63858.464	61930.076	59815.08	57540.848	55117.657	52575.801	49987.333
914	Western Africa	453073.017	506232.437	561214.758	618777.793	677224.699	734729.775	790135.31	842371.792	890957.586	935238.403	974441.752	1007642.156	1033945.452	1053028.384	1065009.587	1070264.084
204	Benin	13707.052	15345.932	17033.771	18797.805	20592.153	22365.611	24076.246	25709.513	27251.292	28692.392	29996.929	31129.344	32078.227	32835.574	33398.971	33768.522
