country_code	name	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
947	Sub-Saharan Africa	40-44	8.41375	8.4614	8.53645	8.65725	8.67878	8.65466	8.58029	8.56385	8.40684	8.06578	7.7866	7.37442	7.0753	6.75597	6.46524	6.20461	6.00172	5.82906	5.68008	5.54948	5.43571	5.33376	5.22843	5.12617	5.03198	4.94371	4.85689	4.77168	4.68831	4.60739
947	Sub-Saharan Africa	45-49	3.98316	3.8845	3.79745	3.73709	3.6517	3.60751	3.45982	3.22841	3.00286	2.79467	2.70573	2.66636	2.39058	2.21854	2.04731	1.90028	1.77111	1.6704	1.58993	1.50625	1.41657	1.32947	1.24868	1.16838	1.08606	1.00419	0.92354	0.84503	0.76861	0.6954
1833	Northern Africa and Western Asia	15-19	9.46736	9.53763	9.68772	9.59049	9.16387	8.85649	8.14218	7.70436	7.71133	7.58845	7.51013	7.43491	7.14638	6.90707	6.58175	6.31342	6.09389	5.90221	5.79688	5.68308	5.51783	5.28991	5.04436	4.81802	4.60717	4.38689	4.14155	3.87983	3.61683	3.36121
1833	Northern Africa and Western Asia	20-24	23.62145	23.69167	23.84604	23.90625	23.68977	23.33385	23.25299	22.95236	23.23434	23.52731	23.22379	22.87506	23.33223	22.8276	22.70424	22.38872	22.25635	22.17906	21.98954	21.8517	21.70983	21.49932	21.15838	20.71051	20.22645	19.74337	19.21977	18.60385	17.90646	17.15574
1833	Northern Africa and Western Asia	25-29	24.43001	24.55829	24.58945	24.64606	24.85582	25.04321	25.20784	25.27665	25.61488	26.48057	27.31504	27.84598	27.40755	27.4881	27.32321	27.17031	26.81579	26.46411	26.2779	26.20387	26.17683	26.13536	26.12069	26.18749	26.31018	26.44907	26.60841	26.77832	26.9775	27.18756
1833	Northern Africa and Western Asia	30-34	19.69218	19.60105	19.64408	19.76305	19.85544	20.17981	20.42782	20.83238	20.86582	21.02131	21.30288	21.59967	21.68534	22.12875	22.42555	22.79444	23.09448	23.29361	23.39991	23.55815	23.81726	24.09036	24.39754	24.76337	25.20315	25.69793	26.19699	26.76848	27.403	28.09303
1833	Northern Africa and Western Asia	35-39	14.1744	14.13785	13.86025	13.83181	14.08933	13.93749	14.06926	14.10622	13.85608	13.46686	13.37973	13.63652	14.03574	14.31852	14.6755	15.09233	15.52863	15.99127	16.41486	16.57461	16.70112	16.96606	17.28482	17.58857	17.80868	17.97736	18.15139	18.38242	18.62642	18.86651
1833	Northern Africa and Western Asia	40-44	6.67792	6.61833	6.55901	6.40345	6.44497	6.70179	6.80445	7.03912	6.6943	6.05042	5.606	5.29919	5.16514	5.19018	5.16338	5.12955	5.11263	5.07328	5.04016	5.05894	5.00042	4.91048	4.86752	4.8294	4.77865	4.71516	4.68328	4.64464	4.60619	4.56103
1833	Northern Africa and Western Asia	45-49	1.93668	1.85517	1.81345	1.8589	1.9008	1.94736	2.09545	2.08891	2.02325	1.86508	1.66243	1.30866	1.22762	1.13978	1.12637	1.11123	1.09822	1.09646	1.08076	1.06964	1.07672	1.10851	1.12668	1.10263	1.06573	1.03022	0.99861	0.94248	0.8636	0.77493
921	Central and Southern Asia	15-19	9.26449	9.31037	9.41093	9.7047	10.13467	10.73805	11.43767	11.9529	11.81255	10.84897	9.68904	8.62132	7.41068	5.43586	4.64058	4.2573	4.08087	3.87519	3.63392	3.41728	3.26065	3.14498	3.01254	2.84611	2.67136	2.51849	2.41499	2.37663	2.44198	2.68115
921	Central and Southern Asia	20-24	21.8971	21.92136	22.09706	22.98718	24.35825	25.76411	27.30066	28.96276	30.68235	31.90331	33.0912	34.54097	34.93375	32.69878	31.50841	30.21727	29.0168	27.90722	26.78336	25.62685	24.49888	23.46263	22.47843	21.44886	20.34358	19.18747	18.01018	16.80445	15.55973	14.27547
921	Central and Southern Asia	25-29	24.41087	24.39006	24.03531	23.99225	24.45294	24.722	25.01214	25.30756	25.83848	26.79121	27.98986	29.28153	30.71556	32.76756	34.1157	35.15072	35.87786	36.30287	36.50351	36.57894	36.54033	36.35283	36.00738	35.5215	34.89932	34.11626	33.14855	31.99439	30.64395	29.09251
921	Central and Southern Asia	30-34	20.5315	20.48857	20.55978	20.13932	19.63758	19.04694	18.08584	17.21561	16.72609	16.54889	16.36076	16.16164	16.72747	18.90864	20.07309	21.13395	22.17082	23.28662	24.41594	25.46353	26.42929	27.38829	28.3862	29.38795	30.36373	31.28999	32.13002	32.84574	33.3852	33.69811
921	Central and Southern Asia	35-39	14.38639	14.3894	14.45777	14.12558	13.20469	12.30397	11.35184	10.36271	9.53721	8.99776	8.36961	7.56329	7.04456	7.16964	6.95525	6.76404	6.56335	6.48973	6.62484	6.92184	7.29088	7.65855	8.08567	8.69722	9.51758	10.53715	11.75899	13.20287	14.89117	16.80658
921	Central and Southern Asia	40-44	7.13308	7.13698	7.19709	6.97591	6.28008	5.68663	5.21844	4.78044	4.19515	3.80574	3.42142	2.87435	2.40407	2.29815	2.07571	1.91525	1.78629	1.68567	1.62976	1.61856	1.63434	1.668	1.72183	1.80666	1.92917	2.0902	2.28885	2.53776	2.84919	3.22682
921	Central and Southern Asia	45-49	2.37658	2.36326	2.24206	2.07506	1.93178	1.73829	1.59341	1.41803	1.20816	1.10411	1.0781	0.9569	0.7639	0.72137	0.63125	0.56147	0.50402	0.4527	0.40867	0.373	0.34564	0.32472	0.30794	0.2917	0.27527	0.26045	0.24842	0.23817	0.22878	0.21935
1832	Eastern and South-Eastern Asia	15-19	7.28396	6.48603	5.69979	4.95078	4.31662	4.76383	5.12135	5.67186	5.85064	5.58834	5.24932	5.05129	5.57	5.55356	5.53909	5.29857	5.18951	5.14719	5.14937	5.07209	4.92462	4.72915	4.509	4.28364	4.05422	3.80895	3.55506	3.29528	3.03957	2.79345
1832	Eastern and South-Eastern Asia	20-24	22.28587	22.64567	23.01427	23.3405	24.47334	27.12773	31.92072	35.5068	35.15938	35.12085	33.79704	32.3862	30.72097	29.20943	27.74255	25.91414	24.60849	23.40367	22.20051	21.05913	20.03244	19.08642	18.17523	17.28245	16.41735	15.58958	14.77566	13.97501	13.18382	12.39913
1832	Eastern and South-Eastern Asia	25-29	24.71232	25.22275	25.89861	27.61294	29.84977	32.825	35.95497	32.16543	33.81655	33.77222	33.11235	32.19011	31.46622	31.47927	31.04139	30.17641	29.66031	29.3084	29.03365	28.74613	28.41461	28.15479	28.0088	27.94588	27.87033	27.77328	27.65183	27.50553	27.32703	27.10873
1832	Eastern and South-Eastern Asia	30-34	20.66612	21.146	21.39517	21.54657	20.97039	19.50496	15.72622	16.63943	16.10825	16.16008	18.51736	19.85228	20.70307	20.66901	21.37146	22.55087	22.8569	23.22514	23.62126	24.1456	24.81362	25.55942	26.34603	27.21131	28.18897	29.2688	30.41489	31.59978	32.80226	34.00324
1832	Eastern and South-Eastern Asia	35-39	15.65849	15.45467	15.93802	14.6169	13.34709	10.20289	7.44968	7.04134	6.34182	6.50769	6.92439	7.82388	8.65174	9.54154	10.05792	11.08644	12.02392	12.64302	13.13165	13.62001	14.11282	14.64214	15.2307	15.81559	16.3736	16.91942	17.48117	18.03576	18.5653	19.06885
1832	Eastern and South-Eastern Asia	40-44	8.03055	7.81225	7.0625	6.95155	6.03984	4.64228	3.16821	2.4576	2.31773	2.26026	1.96845	2.25092	2.4427	3.09687	3.75922	4.45205	5.14572	5.73715	6.27386	6.73927	7.07877	7.2176	7.14732	6.90217	6.55381	6.12952	5.65246	5.16492	4.70244	4.28906
1832	Eastern and South-Eastern Asia	45-49	1.3627	1.23264	0.99164	0.98075	1.00295	0.93331	0.65885	0.51756	0.40563	0.59055	0.43109	0.44531	0.44531	0.45032	0.48838	0.52152	0.51514	0.53542	0.5897	0.61776	0.62312	0.61048	0.58292	0.55895	0.54172	0.51045	0.46893	0.42373	0.37958	0.33754
1830	Latin America and the Caribbean	15-19	8.94179	9.02586	9.12391	9.28543	9.67783	10.42538	11.36371	12.69005	14.14479	15.40794	16.17072	16.29023	15.9276	15.4108	14.91927	14.35458	13.68793	12.96057	12.21076	11.38648	10.50512	9.6031	8.6919	7.79368	6.91803	6.08372	5.29317	4.55756	3.88066	3.27199
1830	Latin America and the Caribbean	20-24	22.40338	22.42389	22.4727	22.63443	23.06076	24.08663	25.13627	26.12604	26.79018	26.952	27.23507	26.80862	26.24733	25.72184	25.15012	24.64506	24.07456	23.4162	22.73623	22.08098	21.38063	20.6309	19.8328	18.99009	18.10478	17.19727	16.26142	15.30411	14.33082	13.35834
1830	Latin America and the Caribbean	25-29	24.33354	24.2988	24.40633	24.42669	24.58501	24.95031	25.19775	25.16833	25.00335	25.1016	24.94385	24.94236	24.84227	24.90983	24.87681	24.87225	24.96371	25.10189	25.23864	25.39368	25.59056	25.83074	26.0975	26.36851	26.62359	26.84242	27.03974	27.21598	27.36346	27.47354
1830	Latin America and the Caribbean	30-34	20.27588	20.28535	20.23637	20.2421	20.12702	19.66928	19.21008	18.59816	17.99369	17.71371	17.75179	18.09834	18.67527	19.09915	19.6409	20.18075	20.77552	21.45985	22.19553	22.97827	23.81399	24.67891	25.6128	26.60267	27.63494	28.67357	29.73006	30.79374	31.86402	32.91734
1830	Latin America and the Caribbean	35-39	14.42861	14.43648	14.42348	14.32747	13.97484	13.20193	12.3463	11.52464	10.86907	10.34041	10.00943	10.15022	10.58702	11.04708	11.5104	11.97576	12.45445	12.9392	13.43514	13.92496	14.42802	14.92892	15.39296	15.84678	16.30506	16.77769	17.24412	17.69657	18.13406	18.55901
1830	Latin America and the Caribbean	40-44	7.19289	7.13773	7.03922	6.97927	6.77349	6.17461	5.46321	4.79314	4.31292	3.76349	3.33748	3.22109	3.24074	3.32827	3.40823	3.46772	3.53078	3.59583	3.64975	3.70131	3.74903	3.80259	3.85985	3.90284	3.9403	3.97827	4.01392	4.04568	4.07305	4.09685
1830	Latin America and the Caribbean	45-49	2.42391	2.39189	2.29797	2.10462	1.80106	1.49186	1.28268	1.09964	0.88599	0.72086	0.55166	0.48913	0.47977	0.48303	0.49426	0.50388	0.51305	0.52646	0.53396	0.53431	0.53265	0.52484	0.51219	0.49544	0.47331	0.44708	0.41756	0.38637	0.35394	0.32293
927	Australia/New Zealand	15-19	6.49276	6.72628	7.06762	8.82409	9.97474	8.44768	7.12358	6.10562	6.08437	5.8647	5.17512	4.89948	3.71212	3.52591	3.00222	2.59083	2.26492	2.0172	1.83062	1.68664	1.58075	1.50711	1.49052	1.4797	1.47324	1.47029	1.47053	1.46949	1.46855	1.46778
927	Australia/New Zealand	20-24	30.45516	31.78325	31.381	30.5743	31.39089	30.26147	26.93695	23.05501	19.9842	17.95181	16.25746	15.10337	13.92569	13.35602	12.53704	11.8064	11.17423	10.63132	10.20476	9.89107	9.66009	9.51426	9.45871	9.40904	9.36758	9.33447	9.30693	9.30166	9.29533	9.28863
927	Australia/New Zealand	25-29	30.3844	30.8459	31.30121	32.36489	33.22097	36.05908	37.56679	36.92099	34.37787	31.37832	29.07482	27.12493	26.23594	25.6567	24.89598	24.2163	23.63149	23.15948	22.79782	22.58283	22.53336	22.63976	22.65304	22.66749	22.6809	22.69797	22.72051	22.7102	22.70195	22.69209
927	Australia/New Zealand	30-34	19.20411	18.3047	18.39998	17.6561	16.77564	18.06814	20.77677	24.64706	27.56984	29.79665	31.31067	31.96844	33.06797	32.88332	33.13514	33.3127	33.45004	33.55197	33.63028	33.70611	33.79635	33.92667	33.97137	34.02212	34.07176	34.1157	34.15387	34.14844	34.14626	34.14788
927	Australia/New Zealand	35-39	10.06375	9.3205	8.97101	8.12786	6.78018	5.84367	6.38748	7.9544	10.26471	12.69489	15.23076	17.32594	18.82157	19.7881	20.93568	21.89785	22.68708	23.32243	23.79166	24.08796	24.23192	24.21355	24.21678	24.21828	24.2163	24.20617	24.18833	24.19858	24.20561	24.21218
927	Australia/New Zealand	40-44	3.1641	2.80518	2.69203	2.27308	1.7343	1.23994	1.13541	1.25508	1.64926	2.22334	2.81729	3.40978	3.9599	4.47431	5.06717	5.62176	6.10509	6.50866	6.83215	7.05444	7.16539	7.1691	7.17476	7.16667	7.1558	7.14262	7.12822	7.13742	7.14519	7.15154
927	Australia/New Zealand	45-49	0.23572	0.2142	0.18714	0.17967	0.12327	0.08002	0.07302	0.06185	0.06975	0.09029	0.1339	0.16806	0.27681	0.31564	0.42676	0.55416	0.68715	0.80894	0.91271	0.99095	1.03213	1.02955	1.03482	1.0367	1.03442	1.03278	1.0316	1.03421	1.03711	1.03991
1835	Oceania (excluding Australia and New Zealand)	15-19	7.5455	7.40346	7.35432	7.26437	7.76664	7.83732	7.93704	8.32914	8.10311	7.64905	7.35693	7.29559	7.36064	7.34869	7.36048	7.35939	7.35317	7.30728	7.23061	7.13536	7.02521	6.88841	6.72793	6.5404	6.32993	6.09281	5.83581	5.55943	5.26494	4.95501
1835	Oceania (excluding Australia and New Zealand)	20-24	22.25104	22.3927	22.57629	22.30009	22.73084	23.31865	23.79036	23.66423	24.34193	24.42037	24.62639	24.28346	24.14162	23.89411	23.71965	23.5364	23.34251	23.16423	22.9375	22.68574	22.42074	22.14609	21.8453	21.50095	21.12509	20.71697	20.27237	19.7867	19.25945	18.69471
1835	Oceania (excluding Australia and New Zealand)	25-29	23.25489	23.578	23.47037	23.32409	23.53979	23.98904	24.0516	24.17076	24.40657	24.6035	24.78926	24.73685	24.42996	24.36054	24.17664	24.01737	23.91312	23.83545	23.79949	23.78237	23.79673	23.86897	23.97239	24.10549	24.25869	24.43957	24.65031	24.8901	25.14538	25.41798
1835	Oceania (excluding Australia and New Zealand)	30-34	20.02458	20.01982	19.99017	20.00393	19.72109	19.5614	19.62471	19.75978	19.79888	20.20375	20.46756	20.70867	20.70489	20.78393	20.88118	20.99899	21.11695	21.2694	21.4783	21.72869	22.00964	22.33697	22.71198	23.12744	23.58906	24.10156	24.65737	25.25784	25.89466	26.57594
1835	Oceania (excluding Australia and New Zealand)	35-39	15.23646	15.09496	15.05465	15.11511	14.2641	14.06257	13.92983	13.88664	13.637	13.7752	13.86479	14.05658	14.33899	14.45065	14.59778	14.78376	14.96292	15.12933	15.301	15.49795	15.71546	15.90389	16.0925	16.30086	16.52175	16.74674	16.97183	17.1943	17.41918	17.64009
1835	Oceania (excluding Australia and New Zealand)	40-44	8.15012	8.05215	8.03717	8.28216	8.06044	7.54444	7.1916	6.91059	6.57057	6.34599	6.07216	6.15597	6.27429	6.3866	6.46364	6.51082	6.56116	6.59331	6.60856	6.60846	6.59304	6.56152	6.50436	6.42701	6.32917	6.21729	6.09157	5.95134	5.80536	5.64785
1835	Oceania (excluding Australia and New Zealand)	45-49	3.5374	3.45892	3.51704	3.71025	3.9171	3.68658	3.47485	3.27886	3.14194	3.00214	2.82291	2.76288	2.74961	2.77549	2.80061	2.79328	2.75016	2.70099	2.64454	2.56143	2.43918	2.29414	2.14553	1.99785	1.84631	1.68507	1.52074	1.36029	1.21103	1.06841
1829	Europe and Northern America	15-19	6.78418	7.91656	8.56915	9.10255	9.9043	10.34455	10.07348	10.05528	11.16342	9.75747	8.13024	7.48972	5.85073	4.51997	3.41675	2.43518	2.19492	2.01129	1.88293	1.79226	1.72352	1.67742	1.64708	1.63084	1.62321	1.62182	1.62116	1.61783	1.61453	1.61355
1829	Europe and Northern America	20-24	28.40047	30.0086	31.84035	32.76114	33.79719	34.64758	34.02604	31.52866	29.58255	26.68542	24.29596	22.16831	19.81177	17.70713	15.09533	12.13441	11.49588	10.94162	10.48573	10.16525	9.94646	9.82289	9.75751	9.73511	9.72248	9.72943	9.73893	9.7417	9.7403	9.73984
1829	Europe and Northern America	25-29	29.92227	29.28003	29.1954	29.19528	29.95022	30.77968	31.22266	31.50819	30.43005	30.08358	29.6747	28.97342	29.16099	28.92302	28.30903	27.83978	27.36236	27.08455	26.88055	26.66709	26.51292	26.42936	26.42392	26.4524	26.47041	26.4715	26.46118	26.45417	26.45707	26.4705
1829	Europe and Northern America	30-34	19.30172	18.82636	17.89875	17.53104	16.39655	16.18767	17.10961	18.58461	19.7786	22.65944	24.84198	26.14636	27.69589	29.3561	31.31402	33.55605	33.79811	33.90756	34.02089	34.18463	34.36281	34.52956	34.68898	34.74745	34.77445	34.76811	34.76864	34.78568	34.8146	34.84097
1829	Europe and Northern America	35-39	11.08372	10.34245	9.21712	8.62956	7.64923	6.26507	6.1849	6.9165	7.53456	9.03776	10.9217	12.62306	14.25799	15.76084	17.53189	19.22556	19.99324	20.58142	20.96524	21.20562	21.35395	21.42301	21.42722	21.43694	21.44571	21.44883	21.44238	21.43143	21.41734	21.40496
1829	Europe and Northern America	40-44	4.02099	3.27519	3.0039	2.54934	2.1366	1.64674	1.28637	1.33069	1.43514	1.69013	2.03215	2.46471	3.04175	3.50561	4.06555	4.52034	4.84209	5.13322	5.39171	5.58666	5.69179	5.71131	5.65703	5.60619	5.57604	5.57153	5.57732	5.5786	5.56687	5.54365
1829	Europe and Northern America	45-49	0.48665	0.3508	0.27532	0.23109	0.1659	0.12871	0.09694	0.07608	0.07569	0.08621	0.10327	0.13442	0.18089	0.22732	0.26742	0.2887	0.3134	0.34034	0.37294	0.3985	0.40855	0.40644	0.39826	0.39107	0.3877	0.38879	0.3904	0.39059	0.38928	0.38653
903	Africa	15-19	11.38856	11.34233	11.28888	11.14801	11.03165	10.93675	10.56411	10.41944	10.52855	10.73168	10.84814	10.8161	10.75153	10.69837	10.57862	10.33092	10.07654	9.8678	9.64858	9.37438	9.04523	8.68286	8.31139	7.93618	7.55179	7.15209	6.73975	6.3224	5.90353	5.48802
903	Africa	20-24	22.06064	21.97617	21.8822	21.8323	21.71586	21.44391	21.28094	21.1198	21.32255	21.65054	21.725	21.84141	22.35343	22.58148	22.86689	22.96819	22.96333	22.94128	22.90704	22.831	22.69215	22.48653	22.22499	21.91759	21.568	21.17581	20.73961	20.25482	19.72194	19.14489
903	Africa	25-29	21.99414	22.01528	21.97975	21.94237	22.0068	22.08704	22.183	22.24363	22.43083	22.90157	23.14537	23.39262	23.68664	24.02931	24.38403	24.72793	24.97509	25.12314	25.3121	25.59049	25.87808	26.13504	26.36615	26.59863	26.83721	27.07728	27.30853	27.52646	27.72919	27.91177
903	Africa	30-34	19.04506	19.11736	19.19907	19.20957	19.19147	19.34074	19.63767	19.87424	19.90475	19.91187	20.10044	20.22636	19.99152	19.94854	19.86969	19.91788	19.99595	20.05548	20.09702	20.21801	20.44292	20.72311	21.04727	21.42013	21.85065	22.3417	22.89274	23.4987	24.16167	24.87757
903	Africa	35-39	14.0318	14.12893	14.25422	14.4212	14.59546	14.68455	14.91051	14.98749	14.81065	14.42133	14.2592	14.29825	14.33881	14.2848	14.24522	14.33937	14.5155	14.71385	14.88763	15.00088	15.15199	15.35935	15.58575	15.81853	16.04803	16.27678	16.50842	16.74854	16.99609	17.24902
903	Africa	40-44	7.99142	8.01555	8.05878	8.15387	8.21109	8.30229	8.27826	8.37604	8.18074	7.75195	7.40055	7.0176	6.72956	6.46489	6.20132	5.97691	5.82601	5.71217	5.60641	5.49888	5.37234	5.26257	5.17573	5.09049	5.00343	4.91429	4.82784	4.74697	4.66862	4.59174
903	Africa	45-49	3.48837	3.40436	3.3371	3.29268	3.24767	3.20473	3.14551	2.97936	2.82193	2.63105	2.5213	2.40766	2.14852	1.99261	1.85424	1.73879	1.64756	1.58628	1.54122	1.48636	1.4173	1.35056	1.28872	1.21846	1.14089	1.06205	0.98312	0.90211	0.81896	0.73699
935	Asia	15-19	8.13347	7.77996	7.28818	6.86422	6.87034	7.82896	8.3652	8.80932	9.53208	9.22631	8.10665	7.31406	6.84462	5.68842	5.19083	4.87194	4.74684	4.63409	4.51322	4.3629	4.21609	4.07769	3.91814	3.73241	3.53382	3.33452	3.15354	3.00008	2.89799	2.88378
935	Asia	20-24	22.22503	22.44977	22.74926	23.30751	24.40866	26.33709	29.42955	31.92349	32.24174	33.18876	33.51813	33.22438	32.45525	30.78134	29.44382	27.84898	26.52691	25.42605	24.38919	23.30661	22.24899	21.2877	20.39016	19.47498	18.53254	17.57581	16.60614	15.62339	14.62268	13.60389
935	Asia	25-29	24.59284	24.88101	25.15568	26.14818	27.47391	28.58249	30.07326	28.69991	29.15555	29.33801	30.02948	30.58908	30.77106	31.76787	32.40346	32.58628	32.77968	32.8112	32.74336	32.66469	32.50342	32.30733	32.09173	31.81877	31.46077	31.01618	30.4774	29.84305	29.09723	28.23396
935	Asia	30-34	20.53826	20.78324	20.98168	20.94251	20.39378	19.28143	16.89215	17.02367	16.60368	16.22637	17.1013	17.85702	18.73518	19.75487	20.6352	21.74943	22.50841	23.36036	24.15271	24.88675	25.64695	26.47547	27.3684	28.28493	29.20913	30.13453	31.04033	31.9189	32.72547	33.42002
935	Asia	35-39	15.12183	14.9532	15.28129	14.39613	13.30314	11.39275	9.64657	8.7608	8.19632	7.99927	7.68632	7.7398	8.10973	8.63538	8.76456	9.14726	9.42486	9.63916	9.93526	10.37286	10.8112	11.18996	11.62694	12.19048	12.86913	13.64656	14.52486	15.50256	16.59428	17.79448
935	Asia	40-44	7.65336	7.48817	7.08584	6.93996	6.14391	5.22167	4.39651	3.74444	3.37972	3.14161	2.78618	2.57631	2.48716	2.79361	2.98636	3.22931	3.48019	3.61138	3.75236	3.90837	4.09365	4.19886	4.16327	4.08058	3.99765	3.91965	3.84867	3.78699	3.76047	3.78471
935	Asia	45-49	1.73522	1.66465	1.45807	1.40148	1.40626	1.35561	1.19674	1.03837	0.89091	0.87966	0.77194	0.69935	0.597	0.5785	0.57577	0.56681	0.5331	0.51777	0.5139	0.49782	0.4797	0.463	0.44136	0.41784	0.39695	0.37276	0.34907	0.32503	0.30189	0.27916
908	Europe	15-19	5.03935	6.20651	7.13766	7.61531	8.191	8.91231	8.68895	8.72579	9.76733	8.26275	6.85345	6.22977	4.91517	3.93421	3.27527	2.7528	2.37682	2.08989	1.88284	1.73597	1.62817	1.55722	1.5071	1.47476	1.45419	1.44563	1.4429	1.43887	1.43448	1.43089
908	Europe	20-24	27.05161	28.63868	30.93954	32.50347	34.47987	35.95373	35.60896	32.87786	30.83733	26.84209	23.96736	21.18109	18.90666	16.42716	14.22064	12.76025	11.76977	10.8936	10.14529	9.59591	9.22794	9.03071	8.93039	8.89314	8.8555	8.83873	8.82982	8.82644	8.82652	8.82673
908	Europe	25-29	30.78949	30.13358	29.96307	29.62681	29.99846	30.60411	31.27929	32.00985	31.27569	31.25139	30.42497	29.53736	29.69695	29.49896	28.4451	27.54727	26.87462	26.4803	26.18118	25.83679	25.56395	25.39003	25.35	25.38815	25.42712	25.43231	25.39918	25.36196	25.3423	25.35114
908	Europe	30-34	20.0004	19.79777	18.627	18.23999	16.8044	16.15329	16.70453	18.10193	19.42721	23.11047	25.60936	27.17339	28.31248	29.84802	31.36611	32.46722	32.80355	32.93646	33.14355	33.47763	33.80614	34.04985	34.24283	34.27833	34.31162	34.3265	34.35727	34.38808	34.40591	34.41005
908	Europe	35-39	11.97635	11.12879	9.7059	9.03345	8.0392	6.47281	6.25756	6.81183	7.18823	8.8312	11.06218	13.22561	14.81766	16.36515	18.09193	19.3393	20.50994	21.40373	21.96381	22.32741	22.6011	22.78927	22.85312	22.88425	22.88677	22.88534	22.89154	22.90897	22.92656	22.93321
