country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
428	Latvia	1.5559	1.5196	1.505	1.4911	1.4867	1.4848	1.481	1.4788	1.4766	1.472	1.4736	1.4747	1.4757	1.4758	1.4707	1.4694
440	Lithuania	1.5164	1.4798	1.4599	1.4523	1.4434	1.4363	1.4332	1.4394	1.4388	1.4339	1.4318	1.4327	1.4308	1.4311	1.4358	1.4308
578	Norway	1.5184	1.4733	1.4473	1.4251	1.4107	1.4058	1.3998	1.3925	1.3777	1.3759	1.3775	1.3732	1.3721	1.3764	1.3677	1.3635
752	Sweden	1.6588	1.5983	1.5658	1.5391	1.518	1.5113	1.4936	1.488	1.4772	1.4798	1.4683	1.4614	1.4588	1.4549	1.4525	1.4504
826	United Kingdom	1.5747	1.5225	1.4945	1.4753	1.4618	1.456	1.4453	1.4415	1.4326	1.4311	1.4256	1.4252	1.425	1.4098	1.4121	1.4021
925	Southern Europe	1.2271	1.1948	1.1965	1.2135	1.2365	1.2537	1.2701	1.2876	1.3036	1.3156	1.3255	1.3326	1.3493	1.3509	1.3677	1.3753
8	Albania	1.2415	1.0735	0.9396	0.8545	0.8049	0.7676	0.7711	0.7839	0.807	0.8439	0.8876	0.925	0.9698	0.993	1.0345	1.0548
70	Bosnia and Herzegovina	0.9401	0.8128	0.7315	0.6828	0.6828	0.6984	0.7387	0.8014	0.8535	0.8964	0.9371	0.9679	0.9859	1.0201	1.0314	1.0437
191	Croatia	1.1219	0.9854	0.8915	0.8324	0.7962	0.7947	0.8251	0.8808	0.9369	0.9779	1.0168	1.0368	1.0759	1.0849	1.1156	1.1303
300	Greece	0.9855	0.8594	0.773	0.7223	0.7117	0.733	0.7802	0.8414	0.8936	0.9423	0.9727	0.9975	1.0188	1.0393	1.0584	1.0822
380	Italy	1.11	1.0664	1.0646	1.0625	1.0583	1.0595	1.0644	1.071	1.0748	1.0823	1.0928	1.1	1.0998	1.0978	1.1022	1.104
470	Malta	1.3185	1.2926	1.2828	1.2751	1.2707	1.2615	1.2599	1.2646	1.2625	1.2617	1.2698	1.2686	1.2728	1.2633	1.2649	1.2719
499	Montenegro	1.4732	1.3308	1.2117	1.1328	1.0781	1.0499	1.0335	1.0491	1.0613	1.0943	1.1262	1.1583	1.1857	1.1956	1.203	1.2251
807	North Macedonia	1.1702	1.0328	0.9322	0.8716	0.8356	0.8302	0.8441	0.8948	0.9333	0.9688	1.0042	1.0284	1.0614	1.0838	1.1045	1.1242
620	Portugal	1.0985	1.0026	0.9487	0.9314	0.9403	0.9628	0.9934	1.0063	1.029	1.0466	1.0663	1.0842	1.1013	1.0992	1.1196	1.1322
688	Serbia	1.133	0.9853	0.8789	0.8216	0.7907	0.7884	0.8247	0.8746	0.9369	0.9799	1.0243	1.0586	1.0859	1.104	1.1226	1.1408
705	Slovenia	1.4572	1.4184	1.4014	1.3932	1.3834	1.3784	1.3718	1.3727	1.3857	1.3666	1.371	1.3668	1.3633	1.3615	1.3683	1.3677
724	Spain	1.2027	1.1736	1.1718	1.1623	1.1688	1.1626	1.16	1.1635	1.1629	1.1698	1.1642	1.1614	1.1624	1.1659	1.1662	1.1728
926	Western Europe	1.56	1.5343	1.5208	1.5096	1.4903	1.4836	1.4881	1.4943	1.4973	1.4966	1.4891	1.4931	1.4898	1.4841	1.4868	1.4871
40	Austria	1.3838	1.3516	1.3342	1.3187	1.3074	1.311	1.3091	1.3076	1.3087	1.3008	1.2998	1.3046	1.3051	1.3053	1.3078	1.305
56	Belgium	1.5464	1.5037	1.4659	1.4473	1.4373	1.4179	1.409	1.4071	1.3983	1.3963	1.3999	1.3954	1.3908	1.3924	1.3856	1.3885
250	France	1.6653	1.6021	1.5575	1.5341	1.5153	1.5001	1.4836	1.4741	1.4654	1.4638	1.456	1.4544	1.4445	1.4372	1.4284	1.4293
276	Germany	1.4292	1.3879	1.3645	1.354	1.3419	1.3331	1.3317	1.3169	1.3215	1.3225	1.3242	1.3205	1.321	1.3114	1.3066	1.3023
442	Luxembourg	1.2271	1.1811	1.1837	1.1867	1.1949	1.2015	1.2036	1.1995	1.2105	1.2164	1.2176	1.2203	1.2167	1.2198	1.2215	1.2337
528	Netherlands	1.4974	1.4589	1.432	1.4143	1.4042	1.3934	1.3893	1.3854	1.3752	1.3661	1.3648	1.3703	1.3693	1.367	1.3695	1.3568
756	Switzerland	1.3754	1.3306	1.2997	1.2839	1.266	1.2595	1.256	1.2476	1.2387	1.2321	1.2283	1.226	1.2214	1.2142	1.2138	1.2097
124	Canada	1.1905	1.0456	0.9438	0.8778	0.8368	0.826	0.8423	0.8878	0.939	0.9856	1.0206	1.0551	1.0735	1.0986	1.1183	1.1368
840	United States of America	1.6027	1.5492	1.5123	1.4861	1.4678	1.4609	1.4469	1.4413	1.4299	1.4168	1.4126	1.4048	1.4021	1.4047	1.3992	1.391
