country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
388	Jamaica	2.1286	2.1244	2.0981	2.0771	2.0616	2.0515	2.0377	2.0235	2.0247	2.0209	2.0221	2.0222	2.0174	2.0204	2.021	2.0225
474	Martinique	2.0317	2.0414	2.0342	2.0297	2.0263	2.0259	2.0228	2.0211	2.019	2.0192	2.0254	2.0245	2.0229	2.0211	2.0229	2.0235
630	Puerto Rico	1.3562	1.4522	1.5309	1.5903	1.6495	1.6985	1.7326	1.765	1.7942	1.8197	1.8445	1.8631	1.8761	1.8907	1.9044	1.9171
662	Saint Lucia	1.5752	1.625	1.6671	1.7008	1.7337	1.7639	1.7921	1.8143	1.8358	1.8528	1.8715	1.8864	1.8928	1.908	1.9188	1.9227
670	Saint Vincent and the Grenadines	2.0208	2.023	2.0064	1.9899	1.9864	1.9772	1.9704	1.9695	1.9719	1.9726	1.9818	1.984	1.9824	1.9866	1.99	1.9902
780	Trinidad and Tobago	1.8743	1.8992	1.9009	1.9113	1.9158	1.9221	1.9248	1.9355	1.947	1.9505	1.959	1.9589	1.966	1.9738	1.9739	1.9782
850	United States Virgin Islands	2.1829	2.1772	2.1516	2.1268	2.1083	2.0949	2.0846	2.0826	2.0723	2.0624	2.0614	2.0572	2.0503	2.0492	2.0483	2.0445
916	Central America	2.2996	2.2556	2.2092	2.1534	2.1141	2.0837	2.0617	2.0405	2.0276	2.0174	2.0059	1.9969	1.9921	1.9857	1.9804	1.9797
84	Belize	2.4263	2.3868	2.3443	2.2882	2.2368	2.1922	2.1613	2.1264	2.0994	2.0716	2.0548	2.0365	2.0263	2.026	2.0212	2.0135
188	Costa Rica	1.8832	1.8997	1.9095	1.9088	1.9147	1.921	1.9247	1.9321	1.9383	1.9445	1.9529	1.9611	1.9635	1.9668	1.9671	1.9699
222	El Salvador	2.1807	2.1654	2.1324	2.1038	2.0696	2.0439	2.0224	2.0169	2.0068	1.9951	1.9829	1.979	1.9817	1.9805	1.9812	1.9826
320	Guatemala	2.9453	2.8642	2.7889	2.7046	2.6334	2.5664	2.5147	2.447	2.3955	2.3429	2.3011	2.2599	2.2259	2.1973	2.1625	2.1318
340	Honduras	2.5691	2.5224	2.4625	2.3943	2.3305	2.2815	2.2319	2.191	2.1519	2.1186	2.0903	2.0683	2.055	2.0433	2.0336	2.0266
484	Mexico	2.2458	2.2239	2.1884	2.1435	2.1113	2.0836	2.0624	2.05	2.0437	2.0387	2.0284	2.0247	2.0219	2.0191	2.0202	2.0202
558	Nicaragua	2.5141	2.4765	2.4167	2.3538	2.3053	2.2535	2.204	2.1646	2.134	2.1093	2.095	2.0884	2.074	2.0622	2.0571	2.0584
591	Panama	2.5994	2.592	2.5544	2.4991	2.4528	2.3964	2.356	2.3157	2.2776	2.2356	2.2086	2.1798	2.1505	2.1409	2.1258	2.1137
931	South America	2.0276	2.0233	2.0046	1.9847	1.9701	1.9657	1.9519	1.942	1.9361	1.9309	1.9293	1.927	1.9242	1.9208	1.9234	1.926
32	Argentina	2.4224	2.4165	2.3936	2.3759	2.3429	2.3173	2.2891	2.2513	2.2303	2.2013	2.1826	2.1586	2.1439	2.1328	2.1162	2.1046
68	Bolivia (Plurinational State of)	2.8349	2.7923	2.7345	2.6801	2.6278	2.5731	2.5202	2.4828	2.432	2.3813	2.3283	2.288	2.2533	2.2099	2.1803	2.1496
76	Brazil	1.8693	1.8852	1.8897	1.8887	1.8875	1.8939	1.893	1.8973	1.9087	1.9231	1.9279	1.9339	1.9426	1.9437	1.9524	1.9527
152	Chile	1.7962	1.828	1.8462	1.8576	1.877	1.8844	1.891	1.9028	1.9105	1.922	1.9288	1.9344	1.9479	1.9506	1.9564	1.9616
170	Colombia	1.9297	1.9389	1.9397	1.9289	1.9186	1.9301	1.9296	1.9312	1.9349	1.9427	1.9465	1.9543	1.9578	1.9652	1.9699	1.9804
218	Ecuador	2.5555	2.5289	2.4871	2.441	2.3878	2.3389	2.2862	2.2447	2.193	2.1675	2.138	2.1155	2.0985	2.0829	2.0661	2.0632
254	French Guiana	3.4628	3.4011	3.3264	3.2483	3.1868	3.1207	3.0602	3.0163	2.9622	2.928	2.8762	2.8278	2.781	2.7378	2.6924	2.6477
328	Guyana	2.6009	2.5889	2.5505	2.4954	2.448	2.3971	2.3519	2.305	2.2662	2.2295	2.2022	2.1814	2.162	2.1404	2.1244	2.1153
600	Paraguay	2.5643	2.548	2.5185	2.4736	2.4269	2.3918	2.3518	2.3093	2.2704	2.2267	2.1935	2.1674	2.1411	2.1072	2.0927	2.0774
604	Peru	2.3901	2.3649	2.3199	2.2774	2.2305	2.1896	2.1559	2.1222	2.1037	2.0836	2.0677	2.0517	2.0451	2.0305	2.0268	2.0239
740	Suriname	2.5452	2.5256	2.4823	2.4265	2.3739	2.3246	2.2864	2.2451	2.2133	2.1881	2.1676	2.1459	2.1264	2.1028	2.0936	2.0829
858	Uruguay	2.1334	2.1403	2.1254	2.1125	2.0977	2.0921	2.0791	2.0684	2.0595	2.0576	2.05	2.0531	2.046	2.0484	2.0458	2.0406
862	Venezuela (Bolivarian Republic of)	2.4103	2.4017	2.3571	2.3155	2.2659	2.2232	2.1913	2.1615	2.1326	2.1113	2.1029	2.0747	2.0655	2.0568	2.0472	2.0472
36	Australia	1.988	2.001	2.0041	1.9984	2.0027	2.0003	1.9992	1.9997	1.9967	1.9987	2.0021	2.0022	2.0034	2.0015	2.0069	2.0066
554	New Zealand	2.0572	2.0648	2.0566	2.0509	2.0432	2.0311	2.0219	2.0234	2.0192	2.0163	2.0125	2.0121	2.0059	2.0049	2.0113	2.0102
928	Melanesia	3.5751	3.5005	3.4178	3.3209	3.2246	3.1498	3.0792	3.0041	2.9495	2.8948	2.8358	2.786	2.722	2.6718	2.6237	2.5878
242	Fiji	2.9002	2.8637	2.8197	2.7684	2.7051	2.6553	2.5903	2.5251	2.4681	2.4168	2.3769	2.3194	2.2821	2.254	2.2179	2.187
540	New Caledonia	2.1126	2.107	2.0965	2.0796	2.0657	2.0542	2.0382	2.0325	2.0303	2.0286	2.0261	2.0174	2.0232	2.0264	2.0233	2.0224
598	Papua New Guinea	3.6606	3.5804	3.4965	3.3918	3.3074	3.231	3.1574	3.0878	3.0289	2.9717	2.9018	2.8576	2.7975	2.7482	2.7092	2.6618
90	Solomon Islands	4.433	4.3013	4.1419	3.9987	3.8652	3.7407	3.6379	3.5294	3.4427	3.3477	3.2676	3.191	3.1214	3.0655	2.9887	2.9374
548	Vanuatu	3.9143	3.8461	3.7633	3.6871	3.5959	3.5254	3.4616	3.3942	3.3236	3.2555	3.1875	3.1175	3.0734	3.0158	2.9635	2.9257
954	Micronesia	2.8594	2.7717	2.6703	2.5728	2.5234	2.4944	2.4601	2.4147	2.3651	2.3399	2.3216	2.3196	2.3031	2.2833	2.2772	2.2608
316	Guam	2.4627	2.442	2.4142	2.3701	2.3292	2.2949	2.2624	2.2387	2.2082	2.1853	2.1649	2.1464	2.1364	2.1234	2.1114	2.0972
296	Kiribati	3.6906	3.6412	3.5641	3.4803	3.4045	3.3473	3.2723	3.2066	3.1399	3.0841	3.03	2.9764	2.9276	2.8844	2.8368	2.7865
583	Micronesia (Fed. States of)	3.1388	3.0673	2.991	2.9032	2.8248	2.7621	2.7025	2.6442	2.5776	2.5277	2.4647	2.4128	2.3654	2.3032	2.2535	2.2253
957	Polynesia	2.7991	2.7686	2.7308	2.6984	2.6717	2.633	2.5817	2.5463	2.5135	2.4941	2.4622	2.4372	2.3987	2.3707	2.348	2.3224
258	French Polynesia	2.0929	2.0914	2.0758	2.0647	2.0339	2.0198	2.0117	2.0041	1.9939	1.9922	1.9901	1.9859	1.9846	1.9891	1.9879	1.9817
882	Samoa	3.9671	3.8799	3.774	3.6618	3.5591	3.4687	3.3737	3.3054	3.2166	3.1432	3.0619	3.0047	2.9399	2.8743	2.8228	2.759
776	Tonga	3.6767	3.6182	3.54	3.4554	3.3714	3.2984	3.2233	3.168	3.0997	3.0379	2.9776	2.9107	2.856	2.8159	2.7518	2.7076
923	Eastern Europe	1.7604	1.8073	1.8409	1.8727	1.8994	1.9181	1.9321	1.9425	1.9524	1.9625	1.97	1.9774	1.9858	1.99	1.9937	1.9987
112	Belarus	1.8577	1.9073	1.9439	1.9664	1.9874	2.0003	2.0113	2.0235	2.0319	2.0369	2.0405	2.0417	2.0494	2.0528	2.0533	2.0516
100	Bulgaria	1.7306	1.8053	1.8529	1.8864	1.9128	1.9306	1.9461	1.9659	1.9768	1.9845	1.9907	1.9955	2.0018	2.0058	2.0086	2.0123
203	Czechia	1.8015	1.8666	1.9116	1.942	1.9621	1.9757	1.9923	2.002	2.0094	2.0194	2.0197	2.0261	2.0351	2.0369	2.0397	2.0415
348	Hungary	1.6615	1.7396	1.7923	1.837	1.8702	1.8941	1.9156	1.936	1.9525	1.9599	1.9712	1.9792	1.9863	1.9944	1.9993	2.0087
616	Poland	1.586	1.6691	1.727	1.7712	1.8118	1.8446	1.87	1.8849	1.9007	1.9128	1.9292	1.9341	1.9496	1.9556	1.961	1.9656
498	Republic of Moldova	1.436	1.5295	1.6051	1.6628	1.7109	1.7484	1.7816	1.8137	1.8355	1.8534	1.8743	1.8888	1.9078	1.9128	1.9225	1.9373
642	Romania	1.7691	1.8311	1.8645	1.896	1.9225	1.9409	1.9509	1.9658	1.9766	1.9822	1.9902	1.995	2.0026	2.0101	2.0152	2.0195
643	Russian Federation	1.9473	1.9888	2.014	2.032	2.0456	2.0576	2.0644	2.0702	2.0749	2.0795	2.0852	2.0858	2.0871	2.0921	2.0876	2.0878
703	Slovakia	1.6745	1.7515	1.8088	1.852	1.8809	1.9064	1.9259	1.9425	1.959	1.9645	1.9796	1.9841	1.9986	2.0012	2.0058	2.0052
804	Ukraine	1.5596	1.6323	1.6998	1.7523	1.7906	1.8238	1.8481	1.8698	1.8842	1.907	1.9149	1.933	1.943	1.9493	1.9553	1.9614
924	Northern Europe	1.835	1.8633	1.8835	1.897	1.9113	1.9216	1.9302	1.936	1.9402	1.941	1.9504	1.9522	1.9579	1.9556	1.9606	1.9663
830	Channel Islands	1.6562	1.7223	1.7726	1.8073	1.8361	1.8601	1.8781	1.8903	1.9114	1.9207	1.932	1.9415	1.9446	1.9507	1.9588	1.9627
208	Denmark	1.8894	1.9294	1.9557	1.9737	1.9869	1.9995	2.0014	2.0055	2.0188	2.0202	2.0227	2.0228	2.0214	2.0233	2.0307	2.0311
233	Estonia	1.7567	1.8235	1.866	1.8982	1.9208	1.9416	1.9553	1.9652	1.9776	1.9802	1.9859	1.995	1.9986	2.0038	2.0022	2.0005
246	Finland	1.54	1.5885	1.6674	1.7223	1.766	1.797	1.8224	1.8402	1.8633	1.8739	1.8861	1.895	1.9016	1.916	1.9192	1.9307
352	Iceland	1.9166	1.9426	1.9491	1.9537	1.9489	1.9525	1.9578	1.9597	1.9666	1.9683	1.9683	1.9757	1.9747	1.9825	1.985	1.9887
372	Ireland	1.994	2.0074	1.9966	1.9955	1.9868	1.9862	1.9835	1.9813	1.9748	1.9769	1.9802	1.9788	1.9782	1.9859	1.9848	1.9881
428	Latvia	1.862	1.9114	1.9432	1.9704	1.99	2.0054	2.0171	2.0219	2.0311	2.0348	2.04	2.0442	2.0475	2.0479	2.0531	2.0579
440	Lithuania	1.8218	1.879	1.9198	1.9456	1.972	1.9862	1.9986	2.0104	2.0214	2.0232	2.0269	2.0321	2.0382	2.0376	2.0405	2.0424
578	Norway	1.8176	1.8693	1.8997	1.9269	1.9405	1.9543	1.9653	1.9748	1.9819	1.9853	1.9892	1.9956	1.997	2.0013	1.9999	2.0084
752	Sweden	1.9666	1.999	2.0212	2.036	2.0482	2.0524	2.0629	2.0638	2.0708	2.0733	2.0758	2.0748	2.075	2.0774	2.0826	2.0875
826	United Kingdom	1.8699	1.9107	1.9354	1.9517	1.9653	1.9734	1.9814	1.99	1.9908	1.9985	2.0027	2.0054	2.0126	2.0112	2.0147	2.0149
925	Southern Europe	1.4449	1.4924	1.5513	1.6051	1.6494	1.6876	1.7162	1.7367	1.7572	1.7736	1.7903	1.8058	1.8212	1.8319	1.842	1.8527
8	Albania	1.7424	1.7714	1.7832	1.8005	1.8191	1.8309	1.8495	1.8638	1.8764	1.8851	1.8943	1.9088	1.9218	1.9276	1.9418	1.9426
70	Bosnia and Herzegovina	1.4014	1.4917	1.5591	1.6098	1.6617	1.7094	1.7447	1.7752	1.8041	1.8297	1.8475	1.8697	1.8864	1.9046	1.9182	1.9294
191	Croatia	1.5954	1.6574	1.7047	1.7435	1.7723	1.8057	1.8301	1.8522	1.8695	1.8834	1.8987	1.9097	1.9218	1.9315	1.9415	1.9501
300	Greece	1.4429	1.5333	1.5985	1.6498	1.6987	1.7393	1.7733	1.8046	1.8203	1.8488	1.862	1.8867	1.8966	1.9123	1.9177	1.933
380	Italy	1.4204	1.4932	1.5754	1.6358	1.6836	1.724	1.7518	1.7854	1.8031	1.8214	1.8405	1.8574	1.8728	1.8835	1.8997	1.9062
470	Malta	1.6314	1.7139	1.7776	1.8204	1.85	1.8761	1.9011	1.9192	1.936	1.9496	1.9599	1.9708	1.9819	1.9868	1.9954	1.9994
499	Montenegro	1.87	1.9026	1.9271	1.9413	1.9472	1.9631	1.9691	1.9757	1.9808	1.9845	1.9911	1.9919	1.9955	2.0019	2.0052	2.0075
807	North Macedonia	1.6558	1.7105	1.7479	1.7772	1.8039	1.8275	1.8456	1.8664	1.8758	1.8906	1.908	1.9103	1.9218	1.9325	1.9396	1.9469
620	Portugal	1.4786	1.5766	1.6486	1.7001	1.7469	1.7853	1.8156	1.839	1.8578	1.8779	1.895	1.9095	1.9194	1.9271	1.941	1.943
688	Serbia	1.611	1.6725	1.7149	1.7469	1.7803	1.8119	1.83	1.8558	1.8723	1.8869	1.8981	1.9083	1.9228	1.9305	1.9417	1.9466
705	Slovenia	1.7592	1.822	1.8694	1.903	1.9269	1.9432	1.9616	1.9726	1.9847	1.991	1.998	2.0045	2.007	2.0169	2.0193	2.0231
724	Spain	1.5132	1.6075	1.6741	1.7203	1.7611	1.7946	1.8229	1.8447	1.8657	1.8834	1.898	1.917	1.9274	1.9327	1.9449	1.9546
926	Western Europe	1.7906	1.8322	1.8659	1.8851	1.8949	1.9027	1.9183	1.9336	1.9407	1.9526	1.9514	1.9504	1.9554	1.9618	1.9637	1.9688
40	Austria	1.69	1.7593	1.8124	1.8496	1.8816	1.9026	1.9227	1.9395	1.9549	1.9624	1.9783	1.981	1.9864	1.9942	1.9987	1.9976
56	Belgium	1.8482	1.8909	1.922	1.9406	1.9614	1.9706	1.9803	1.9886	1.9962	2.0037	2.0119	2.0194	2.0195	2.0257	2.021	2.0267
250	France	1.9677	2.0011	2.023	2.0405	2.0434	2.0513	2.0568	2.0676	2.0699	2.0763	2.0813	2.0843	2.0823	2.0811	2.0839	2.0894
276	Germany	1.7311	1.7907	1.8366	1.8679	1.8922	1.9127	1.9334	1.9433	1.9584	1.9699	1.9762	1.9851	1.9935	1.9969	2.0005	2.0079
442	Luxembourg	1.5353	1.5955	1.6675	1.7219	1.7606	1.7959	1.8189	1.8382	1.8601	1.8764	1.8888	1.8954	1.9062	1.916	1.9215	1.9306
528	Netherlands	1.795	1.8491	1.8829	1.9073	1.9313	1.9419	1.954	1.9656	1.9763	1.9791	1.9914	1.9962	2.002	2.0063	2.0102	2.0072
756	Switzerland	1.6737	1.732	1.7758	1.8076	1.8381	1.8601	1.8795	1.8956	1.9035	1.9249	1.93	1.9428	1.9509	1.9632	1.9682	1.97
124	Canada	1.6771	1.7281	1.7652	1.795	1.8203	1.8463	1.8629	1.8803	1.8955	1.9077	1.913	1.9278	1.9384	1.9444	1.956	1.9585
840	United States of America	1.9037	1.95	1.9762	1.9958	2.0079	2.0241	2.0376	2.0437	2.0516	2.0573	2.057	2.063	2.0709	2.073	2.0763	2.0768
