country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
178	Congo	3.944	3.564	3.2587	3.074	2.9159	2.7705	2.6403	2.5221	2.4181	2.3131	2.2322	2.1479	2.0678	1.9922	1.9167	1.8507
180	Democratic Republic of the Congo	5.2137	4.5752	4.0241	3.6096	3.2489	2.9328	2.6723	2.4575	2.2785	2.131	2.0048	1.8942	1.7884	1.7011	1.6283	1.5668
226	Equatorial Guinea	3.9004	3.3893	2.9748	2.7082	2.4865	2.3025	2.1489	2.0233	1.9129	1.8132	1.7278	1.6492	1.5817	1.5229	1.4731	1.4361
266	Gabon	3.4648	3.0659	2.7517	2.5678	2.4139	2.2834	2.1696	2.0652	1.9712	1.8889	1.8108	1.7375	1.6691	1.616	1.5602	1.5161
678	Sao Tome and Principe	3.8295	3.4444	3.1297	2.9319	2.7622	2.6115	2.4873	2.3672	2.2614	2.1655	2.0781	1.9935	1.9175	1.8428	1.7744	1.7041
72	Botswana	2.4398	2.1277	1.8894	1.7745	1.6755	1.5934	1.5299	1.473	1.4296	1.3963	1.3654	1.3442	1.3276	1.3142	1.306	1.3006
748	Eswatini	2.553	2.2207	1.9679	1.831	1.7184	1.6208	1.5409	1.4751	1.4195	1.3782	1.3438	1.3208	1.3012	1.2884	1.2786	1.2709
426	Lesotho	2.7167	2.4039	2.1626	2.0446	1.9455	1.8501	1.7663	1.6944	1.6308	1.5655	1.5151	1.4739	1.4302	1.4045	1.3777	1.3555
516	Namibia	2.9209	2.5686	2.3045	2.1615	2.0389	1.9336	1.8323	1.7401	1.6684	1.5955	1.538	1.4936	1.4477	1.4117	1.3839	1.3599
710	South Africa	2.0588	1.8183	1.6366	1.5692	1.5045	1.4553	1.4147	1.3793	1.3522	1.3293	1.3131	1.3006	1.2891	1.2819	1.2778	1.2734
204	Benin	4.2932	3.8593	3.5012	3.2671	3.0566	2.8721	2.7107	2.5717	2.4423	2.3313	2.2259	2.1254	2.0399	1.9577	1.8767	1.7977
854	Burkina Faso	4.5849	4.0756	3.6423	3.3421	3.0752	2.8455	2.6354	2.4664	2.3237	2.1941	2.0856	1.9831	1.8942	1.8107	1.735	1.6651
132	Cabo Verde	1.9025	1.6396	1.4519	1.38	1.3224	1.2797	1.2529	1.2359	1.221	1.2178	1.2128	1.2134	1.215	1.2175	1.221	1.2268
384	Cote d'Ivoire	4.1466	3.7484	3.4182	3.2181	3.0388	2.8758	2.7269	2.5915	2.4691	2.3584	2.2582	2.1647	2.0717	1.9833	1.9035	1.8256
270	Gambia	4.6545	4.1374	3.6639	3.3136	2.9837	2.6905	2.4378	2.2362	2.0776	1.9395	1.8321	1.7418	1.664	1.5945	1.5335	1.4867
288	Ghana	3.3968	3.0302	2.7435	2.5816	2.4401	2.3147	2.2031	2.1034	2.0112	1.9207	1.8469	1.7671	1.6981	1.6305	1.5751	1.5214
324	Guinea	4.1271	3.6557	3.2659	3.0109	2.7909	2.6071	2.4471	2.3043	2.1864	2.0789	1.9822	1.8906	1.8037	1.7344	1.6574	1.5977
624	Guinea-Bissau	3.9149	3.4603	3.0965	2.8634	2.6754	2.5009	2.3564	2.2308	2.127	2.0236	1.931	1.8412	1.7636	1.6887	1.623	1.5627
430	Liberia	3.7847	3.3564	3.0129	2.8043	2.627	2.4688	2.3333	2.2106	2.1039	2.0032	1.9147	1.8273	1.7523	1.6805	1.6189	1.5562
466	Mali	5.2111	4.6181	4.0853	3.6998	3.3401	3.0329	2.7712	2.5452	2.3612	2.2081	2.0689	1.9599	1.8586	1.7636	1.6841	1.6177
478	Mauritania	4.0711	3.6873	3.3666	3.1702	2.9888	2.8312	2.691	2.5649	2.4513	2.3514	2.2508	2.1659	2.0824	2.0041	1.9348	1.8625
562	Niger	6.2578	5.6383	5.0722	4.6236	4.2048	3.8195	3.4753	3.167	2.9054	2.6807	2.4869	2.3204	2.1816	2.0658	1.9548	1.8588
566	Nigeria	4.8264	4.3421	3.9143	3.6056	3.3229	3.0618	2.8457	2.6457	2.4776	2.33	2.2043	2.095	1.9927	1.9022	1.8248	1.7563
686	Senegal	4.0919	3.6697	3.328	3.1185	2.9246	2.7581	2.6086	2.4852	2.3656	2.2604	2.1577	2.0703	1.9823	1.898	1.8174	1.7437
694	Sierra Leone	3.6062	3.0652	2.6545	2.4065	2.218	2.0569	1.9225	1.8088	1.7118	1.6231	1.5464	1.4837	1.4327	1.3927	1.3576	1.3301
768	Togo	3.8098	3.4075	3.0817	2.8875	2.7165	2.5635	2.4292	2.3062	2.1961	2.0961	2.001	1.9118	1.8317	1.7519	1.6826	1.6156
12	Algeria	2.5388	2.1898	1.9333	1.8122	1.7132	1.6308	1.5644	1.5129	1.4761	1.4422	1.416	1.3981	1.3812	1.3655	1.3521	1.3434
818	Egypt	2.8811	2.5624	2.3241	2.2002	2.0924	1.9983	1.907	1.8241	1.7493	1.6796	1.6144	1.5586	1.5124	1.4696	1.4335	1.4063
434	Libya	1.8645	1.6123	1.4306	1.3769	1.3356	1.3075	1.288	1.2772	1.2719	1.2672	1.2627	1.261	1.2592	1.26	1.2609	1.2607
504	Morocco	2.0463	1.7942	1.6016	1.5262	1.4673	1.417	1.3776	1.3461	1.3243	1.3072	1.2925	1.2814	1.2731	1.2694	1.2684	1.2656
729	Sudan	3.9036	3.5062	3.1739	2.9712	2.7967	2.6456	2.5077	2.3926	2.2804	2.1811	2.0914	2.0063	1.9235	1.8436	1.7707	1.7067
788	Tunisia	1.8462	1.6166	1.4607	1.4144	1.377	1.3495	1.3283	1.3155	1.3033	1.2961	1.2905	1.2873	1.2831	1.2812	1.2807	1.2786
732	Western Sahara	2.0234	1.7525	1.5481	1.4653	1.3979	1.3463	1.3037	1.2749	1.2588	1.2479	1.2427	1.238	1.2346	1.2355	1.2378	1.2385
51	Armenia	1.5084	1.3602	1.2639	1.2654	1.2703	1.2703	1.2718	1.2741	1.2758	1.2747	1.2756	1.2765	1.2769	1.2779	1.2789	1.2783
31	Azerbaijan	1.7426	1.5178	1.3636	1.3208	1.2897	1.2678	1.2538	1.2426	1.2353	1.2343	1.2356	1.233	1.2335	1.2365	1.2372	1.2411
48	Bahrain	1.6411	1.3987	1.2227	1.1695	1.1372	1.1188	1.1117	1.116	1.1208	1.1294	1.1396	1.1508	1.1621	1.1719	1.1815	1.1943
196	Cyprus	1.0466	0.8981	0.8387	0.8899	0.9345	0.9744	1.0121	1.0449	1.0716	1.0983	1.1188	1.1373	1.152	1.1642	1.178	1.192
268	Georgia	1.765	1.5756	1.4435	1.4149	1.3944	1.3752	1.3604	1.3494	1.3368	1.3275	1.3191	1.3144	1.3086	1.3029	1.297	1.2957
368	Iraq	3.1958	2.8443	2.5654	2.4146	2.2839	2.1668	2.0601	1.967	1.8778	1.7962	1.7257	1.657	1.5934	1.5337	1.4853	1.4456
376	Israel	2.6809	2.419	2.221	2.1301	2.0523	1.9711	1.8921	1.8186	1.7509	1.6853	1.6319	1.5809	1.5362	1.4957	1.4635	1.4368
400	Jordan	2.325	2.0054	1.7607	1.6376	1.5334	1.447	1.3809	1.3294	1.2878	1.2578	1.2424	1.2328	1.2253	1.2229	1.2263	1.2242
414	Kuwait	1.7809	1.5863	1.4473	1.4116	1.383	1.3628	1.3432	1.3313	1.3212	1.314	1.3064	1.3023	1.301	1.2977	1.2943	1.2938
422	Lebanon	1.7684	1.5554	1.402	1.357	1.3214	1.2932	1.2745	1.2592	1.2487	1.2435	1.2395	1.237	1.237	1.2357	1.2381	1.239
512	Oman	2.3452	1.9599	1.6783	1.5434	1.4445	1.3766	1.3343	1.3049	1.2894	1.2778	1.271	1.2678	1.2648	1.2633	1.2634	1.2617
634	Qatar	1.5279	1.286	1.1232	1.0818	1.06	1.0557	1.0583	1.0682	1.0828	1.0982	1.1158	1.1329	1.1462	1.1613	1.1708	1.182
682	Saudi Arabia	1.9246	1.6375	1.4214	1.3256	1.2513	1.2028	1.1659	1.1487	1.142	1.1411	1.1473	1.1549	1.1649	1.172	1.1784	1.1878
275	State of Palestine	3.109	2.6996	2.3935	2.22	2.0775	1.9594	1.8533	1.7642	1.678	1.6008	1.5298	1.4741	1.4277	1.3907	1.3608	1.3386
760	Syrian Arab Republic	2.3944	2.0761	1.8253	1.7015	1.5898	1.4976	1.4224	1.3658	1.3208	1.2901	1.2677	1.2523	1.2437	1.2392	1.236	1.2347
792	Turkey	1.7436	1.524	1.3655	1.32	1.283	1.2584	1.2389	1.2278	1.2199	1.2171	1.2171	1.2187	1.2202	1.2228	1.2258	1.2262
