country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	75.9543	76.9248	77.8216	78.5771	79.2898	79.9473	80.5398	81.0751	81.5916	82.1051	82.566	83.0261	83.4669	83.9127	84.3454	84.7914
947	Sub-Saharan Africa	64.4416	66.1709	67.7412	69.1093	70.3844	71.5569	72.6182	73.6074	74.51	75.3375	76.1193	76.8468	77.5403	78.2009	78.8396	79.4599
1833	Northern Africa and Western Asia	77.0214	78.0374	78.9628	79.7615	80.4858	81.1447	81.7835	82.3819	82.9421	83.5017	84.0194	84.562	85.0907	85.631	86.193	86.7258
921	Central and Southern Asia	73.1627	74.6263	75.8676	76.9557	77.9404	78.909	79.7537	80.5495	81.2939	82.0038	82.6944	83.377	84.0108	84.6371	85.2428	85.8455
1832	Eastern and South-Eastern Asia	80.3806	81.283	82.0981	82.8167	83.4992	84.1494	84.7461	85.3622	85.9926	86.586	87.1672	87.7534	88.3375	88.8998	89.4958	90.1116
1830	Latin America and the Caribbean	79.6135	80.5869	81.5655	82.3676	83.1272	83.8641	84.5416	85.2031	85.8258	86.4833	87.0747	87.6564	88.2766	88.8741	89.4648	90.0307
927	Australia/New Zealand	86.2684	87.1734	87.9812	88.7348	89.4739	90.23	90.9574	91.7412	92.4284	93.1201	93.832	94.5849	95.2629	95.9337	96.6158	97.2979
1835	Oceania (excluding Australia and New Zealand)	70.2514	71.8049	73.1187	74.2179	75.1923	76.141	76.9481	77.7766	78.5128	79.1793	79.8668	80.5822	81.2729	81.9622	82.5684	83.1992
1829	Europe and Northern America	82.4214	83.2077	84.0107	84.7215	85.403	86.0736	86.6821	87.2802	87.8938	88.5387	89.1968	89.839	90.4865	91.1152	91.7371	92.3347
903	Africa	66.4003	67.9835	69.4335	70.727	71.9022	72.9728	73.9537	74.8394	75.6424	76.3892	77.0892	77.7401	78.3669	78.9764	79.5663	80.139
935	Asia	77.0408	78.1151	79.0508	79.8544	80.6131	81.3093	81.9477	82.5438	83.1295	83.6946	84.23	84.814	85.3502	85.9064	86.4509	87.0201
908	Europe	82.5562	83.31	84.0494	84.7351	85.4138	86.0706	86.7066	87.3112	87.8902	88.5272	89.1503	89.7981	90.4432	91.051	91.6228	92.2046
904	Latin America and the Caribbean	79.6135	80.5869	81.5655	82.3676	83.1272	83.8641	84.5416	85.2031	85.8258	86.4833	87.0747	87.6564	88.2766	88.8741	89.4648	90.0307
905	Northern America	82.8529	83.7783	84.8841	85.677	86.4213	87.1914	87.8487	88.5228	89.2254	89.9266	90.6216	91.2157	91.8648	92.5469	93.195	93.8435
909	Oceania	82.0058	82.9748	83.8139	84.5351	85.199	85.7973	86.3834	86.9506	87.5029	88.0774	88.6206	89.1459	89.6477	90.2146	90.845	91.4465
901	More developed regions	83.1268	83.8846	84.6547	85.3269	85.9834	86.6166	87.2241	87.8031	88.4073	89.0448	89.6679	90.2917	90.9222	91.5438	92.1351	92.7423
902	Less developed regions	74.3231	75.4415	76.4677	77.335	78.1491	78.8737	79.5389	80.1389	80.6829	81.2084	81.697	82.1624	82.6024	83.0681	83.4832	83.9346
941	Least developed countries	68.4172	69.9714	71.3327	72.5532	73.7084	74.732	75.689	76.5022	77.2686	77.9614	78.6031	79.2063	79.7812	80.3198	80.8643	81.4106
934	Less developed regions, excluding least developed countries	75.6069	76.6731	77.6458	78.4903	79.2603	79.9682	80.6336	81.2297	81.8078	82.3686	82.9092	83.4054	83.904	84.3956	84.874	85.359
